time_ms,time_ts,chatter
1762295748987,1762295748.987200,"-- Current Config --"
1762295748988,1762295748.988220,"MOTOR_STEP_DEG=1.800"
1762295748988,1762295748.988297,"WHEEL_DIAM_IN=3.750"
1762295748988,1762295748.988362,"ACCEL_FT=4.000"
1762295748989,1762295748.989685,"CRUISE_FT=10.000"
1762295748989,1762295748.989877,"DECEL_FT=4.000"
1762295748990,1762295748.990378,"VMAX_FPS=3.000"
1762295748990,1762295748.990484,"PAUSE_MS=10000"
1762295748990,1762295748.990585,"REWIND_TIME_S=30"
1762295748990,1762295748.990668,"DIR_INV=0"
1762295748991,1762295748.991735,"RATE_HZ=200"
1762295748992,1762295748.992127,"REWIND_CAL_IN=1.000"
1762295749046,1762295749.046661,"START received."
1762295749048,1762295749.048109,"=== PLAN (before motion) ==="
1762295749052,1762295749.052330,"Wheel dia=3.750 in, circ=0.98175 ft"
1762295749052,1762295749.052959,"steps/rev=200.0, steps/ft=203.72"
1762295749053,1762295749.053301,"Vpeak (ft/s)=3.000"
1762295749053,1762295749.053373,"Accel a (ft/s^2)=1.125"
1762295749053,1762295749.053927,"Decel d (ft/s^2)=1.125"
1762295749055,1762295749.055027,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762295749055,1762295749.055095,"Rewind early-stop (in): 1.000"
1762295749055,1762295749.055187,"=== END PLAN ==="
1762295749056,1762295749.056020,"=== COUNTDOWN ==="
1762295749056,1762295749.056083,"5"
1762295751044,1762295751.044873,"3"
1762295752052,1762295752.052916,"WHISTLE!"
1762295753054,1762295753.054895,"1"
1762295754263,1762295754.263911,"START t_ms=1843300, t_s=1843.30"
1844700,1762295755.706767,"0.07224,1844715"
1847085,1762295758.074475,"0.46444,0.33462,1847100"
1850295,1762295761.289337,"0.00000,1850310"
1851100,1762295762.117507,"3.00000,0.00000,1851120"
1851920,1762295762.942121,"0.00000,1851940"
1853265,1762295764.263805,"2.00695,1853280"
1857890,1762295768.929163,"0.00000,0.00000,1857920"
1859580,1762295770.615558,"0.00000,0.00000,1859600"
1861815,1762295772.868044,"0.00000,0.00000,1861850"
1866520,1762295777.571737,"1.00000,0.00000,1866545"
1867070,1762295778.125669,"1.00000,0.00000,1867100"
1867625,1762295778.691100,"0.00000,1867660"
1868475,1762295779.528987,"14.51023,-1.00000,0.00000,1868510"
1869030,1762295780.072441,"0.00000,1869045"
1869840,1762295780.884823,"0.00000,1869855"
1873370,1762295784.405625,"0.00000,1873390"
1874715,1762295785.775886,"8.25159,-1.00000,0.00000,1874740"
1876070,1762295787.127385,"0.00000,1876095"
1881750,1762295792.844889,"1.00000,0.00000,1881815"
1882955,1762295793.789685,"=== RUN END ==="
1882955,1762295793.837061,"Type START to run again, or SHOW to view config."
