time_ms,time_ts,chatter
1762284659173,1762284659.173329,"-- Current Config --"
1762284659176,1762284659.176119,"MOTOR_STEP_DEG=1.800"
1762284659176,1762284659.176494,"WHEEL_DIAM_IN=3.750"
1762284659176,1762284659.176538,"ACCEL_FT=4.000"
1762284659176,1762284659.176573,"CRUISE_FT=10.000"
1762284659176,1762284659.176649,"DECEL_FT=4.000"
1762284659176,1762284659.176715,"VMAX_FPS=3.000"
1762284659176,1762284659.176746,"PAUSE_MS=10000"
1762284659176,1762284659.176771,"REWIND_TIME_S=30"
1762284659176,1762284659.176796,"DIR_INV=0"
1762284659176,1762284659.176856,"RATE_HZ=200"
1762284659177,1762284659.177146,"REWIND_CAL_IN=1.000"
1762284659228,1762284659.228583,"START received."
1762284659232,1762284659.232973,"=== PLAN (before motion) ==="
1762284659237,1762284659.237378,"Wheel dia=3.750 in, circ=0.98175 ft"
1762284659237,1762284659.237425,"steps/rev=200.0, steps/ft=203.72"
1762284659237,1762284659.237477,"Vpeak (ft/s)=3.000"
1762284659237,1762284659.237535,"Accel a (ft/s^2)=1.125"
1762284659237,1762284659.237847,"Decel d (ft/s^2)=1.125"
1762284659237,1762284659.237898,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762284659237,1762284659.237960,"Rewind early-stop (in): 1.000"
1762284659238,1762284659.238249,"=== END PLAN ==="
1762284659238,1762284659.238297,"=== COUNTDOWN ==="
1762284659238,1762284659.238339,"5"
1762284660235,1762284660.235921,"4"
1762284661236,1762284661.236946,"3"
1762284664447,1762284664.447272,"START t_ms=1879720, t_s=1879.72"
1880585,1762284665.353873,"0.12000,0.07048,1880620"
1881385,1762284666.156565,"0.07305,1881405"
1884070,1762284668.849384,"0.71514,0.55743,1884095"
1885150,1762284669.922870,"1.48874,1885180"
1887285,1762284672.066311,"0.00000,1887300"
1888085,1762284672.877098,"0.00000,1888120"
1890515,1762284675.305672,"16.94987,1.53727,-1.19707,1890535"
1891895,1762284676.692587,"0.00000,0.00000,1891925"
1893820,1762284678.617820,"0.00000,1893840"
1896000,1762284680.812864,"0.00000,0.00000,1896030"
1896275,1762284681.089057,"0.00000,1896310"
1897950,1762284682.781946,"0.00000,1897995"
1898240,1762284683.059350,"0.00000,1898275"
1899605,1762284684.418642,"0.00000,1899640"
1902635,1762284687.457494,"0.00000,1902665"
1903750,1762284688.587083,"1.00000,0.00000,1903790"
1904035,1762284688.875772,"15.36926,-1.00000,0.00000,1904075"
1906545,1762284691.359955,"1.00000,0.00000,1906580"
1908715,1762284693.545183,"0.00000,1908755"
1910655,1762284695.495586,"1.00000,0.00000,1910695"
1910940,1762284695.759345,"1.00000,0.00000,1910970"
1912570,1762284697.378023,"0.00000,1912585"
1915795,1762284700.636516,"1.00000,0.00000,1915820"
1916900,1762284701.736873,"1.00000,0.00000,1916925"
1918005,1762284702.834963,"0.00000,1918035"
1919375,1762284703.969063,"=== RUN END ==="
1919375,1762284704.010265,"Type START to run again, or SHOW to view config."
