time_ms,time_ts,chatter
1762293195456,1762293195.456056,"-- Current Config --"
1762293195456,1762293195.456271,"MOTOR_STEP_DEG=1.800"
1762293195456,1762293195.456374,"WHEEL_DIAM_IN=3.750"
1762293195456,1762293195.456440,"ACCEL_FT=4.000"
1762293195456,1762293195.456641,"CRUISE_FT=10.000"
1762293195458,1762293195.458937,"DECEL_FT=4.000"
1762293195459,1762293195.459390,"VMAX_FPS=3.000"
1762293195459,1762293195.459430,"PAUSE_MS=10000"
1762293195459,1762293195.459464,"REWIND_TIME_S=30"
1762293195459,1762293195.459497,"DIR_INV=0"
1762293195459,1762293195.459545,"RATE_HZ=200"
1762293195459,1762293195.459867,"REWIND_CAL_IN=1.000"
1762293196497,1762293196.497278,"4"
1762293197494,1762293197.494803,"3"
1762293200720,1762293200.720891,"START t_ms=2697665, t_s=2697.67"
2701485,1762293204.572760,"0.34970,2701510"
2704395,1762293207.499979,"3.00000,0.00000,2704425"
2706330,1762293209.442349,"3.00000,0.00000,2706355"
2707675,1762293210.765728,"2.42153,-1.99570,2707695"
2713125,1762293216.246933,"0.00000,0.00000,2713150"
2716750,1762293219.887509,"0.00000,0.00000,2716780"
2717310,1762293220.462157,"0.00000,0.00000,2717350"
2717880,1762293221.026966,"18.00034,0.00000,0.00000,2717920"
2718975,1762293222.106135,"0.00000,2719005"
2719250,1762293222.364783,"0.00000,0.00000,2719275"
2720335,1762293223.459910,"1.00000,0.00000,2720350"
2721165,1762293224.313897,"1.00000,0.00000,2721200"
2721445,1762293224.596930,"0.00000,2721480"
2722825,1762293225.982624,"0.00000,2722870"
2723665,1762293226.813032,"1.00000,0.00000,2723695"
2725030,1762293228.179494,"0.00000,2725070"
2726950,1762293230.095978,"0.00000,2726975"
2727500,1762293230.616211,"1.00000,0.00000,2727515"
2728305,1762293231.441021,"0.00000,2728335"
2728850,1762293232.000316,"0.00000,2728880"
2729125,1762293232.258530,"8.19759,-1.00000,0.00000,2729155"
2734880,1762293238.035775,"1.00000,0.00000,2734910"
2737320,1762293240.222850,"=== RUN END ==="
2737320,1762293240.267627,"Type START to run again, or SHOW to view config."
