time_ms,time_ts,chatter
1762286036740,1762286036.740314,"-- Current Config --"
1762286036741,1762286036.741642,"MOTOR_STEP_DEG=1.800"
1762286036741,1762286036.741724,"WHEEL_DIAM_IN=3.750"
1762286036741,1762286036.741784,"ACCEL_FT=4.000"
1762286036741,1762286036.741843,"CRUISE_FT=10.000"
1762286036744,1762286036.744606,"DECEL_FT=4.000"
1762286036744,1762286036.744769,"VMAX_FPS=3.000"
1762286036745,1762286036.745265,"PAUSE_MS=10000"
1762286036745,1762286036.745645,"REWIND_TIME_S=30"
1762286036745,1762286036.745969,"DIR_INV=0"
1762286036746,1762286036.746031,"RATE_HZ=200"
1762286036746,1762286036.746077,"REWIND_CAL_IN=1.000"
1762286037784,1762286037.784578,"4"
1762286039788,1762286039.788211,"WHISTLE!"
1762286040788,1762286040.788925,"1"
1762286042013,1762286042.013516,"START t_ms=3255085, t_s=3255.08"
3255700,1762286042.654020,"0.06967,3255730"
3260710,1762286047.682706,"2.05313,1.68100,3260735"
3265035,1762286052.019582,"2.48233,-2.00749,3265060"
3265845,1762286052.821719,"1.22873,3265875"
3266915,1762286053.888459,"0.00000,3266945"
3267725,1762286054.695753,"0.00000,3267750"
3268540,1762286055.516400,"0.00000,0.00000,3268570"
3270485,1762286057.492699,"0.00000,0.00000,3270520"
3270765,1762286057.765354,"0.00000,0.00000,3270800"
3271605,1762286058.600529,"0.00000,3271640"
3274095,1762286061.104920,"0.00000,3274125"
3274660,1762286061.664994,"0.00000,3274690"
3278245,1762286065.255407,"0.00000,3278270"
3278515,1762286065.533083,"0.00000,3278550"
3279655,1762286066.674244,"1.00000,0.00000,3279690"
3280505,1762286067.536882,"0.00000,3280545"
3281905,1762286068.934011,"0.00000,3281945"
3282470,1762286069.477240,"1.00000,0.00000,3282495"
3284095,1762286071.117311,"10.65196,-1.00000,0.00000,3284135"
3285765,1762286072.772669,"0.00000,3285795"
3286040,1762286073.031436,"0.00000,3286055"
3286300,1762286073.298908,"1.00000,0.00000,3286315"
3289605,1762286076.609175,"1.00000,0.00000,3289620"
3290135,1762286077.145928,"0.00000,3290155"
3291505,1762286078.527158,"0.00000,3291525"
3291770,1762286078.800587,"1.00000,0.00000,3291805"
3293425,1762286080.463836,"1.00000,0.00000,3293460"
3293705,1762286080.754534,"0.00000,3293735"
3293980,1762286081.047457,"1.00000,0.00000,3294040"
3294740,1762286081.535620,"=== RUN END ==="
3294740,1762286081.601215,"Type START to run again, or SHOW to view config."
