time_ms,time_ts,chatter
1762294510109,1762294510.109272,"-- Current Config --"
1762294510109,1762294510.109549,"MOTOR_STEP_DEG=1.800"
1762294510109,1762294510.109649,"WHEEL_DIAM_IN=3.750"
1762294510109,1762294510.109768,"ACCEL_FT=4.000"
1762294510112,1762294510.112690,"CRUISE_FT=10.000"
1762294510112,1762294510.112774,"DECEL_FT=4.000"
1762294510113,1762294510.113099,"VMAX_FPS=3.000"
1762294510113,1762294510.113169,"PAUSE_MS=10000"
1762294510113,1762294510.113491,"REWIND_TIME_S=30"
1762294510113,1762294510.113825,"DIR_INV=0"
1762294510115,1762294510.115270,"RATE_HZ=200"
1762294510115,1762294510.115380,"REWIND_CAL_IN=1.000"
1762294512145,1762294512.145982,"3"
1762294513151,1762294513.151978,"WHISTLE!"
1762294515378,1762294515.378685,"START t_ms=606329, t_s=606.33"
606948,1762294516.008814,"0.12000,0.06967,606964"
613603,1762294522.690418,"0.00000,613618"
616853,1762294525.951077,"1.82316,-1.51764,616888"
619008,1762294528.108103,"18.00034,0.00000,0.00000,619038"
619283,1762294528.394144,"0.00000,619298"
619543,1762294528.679890,"0.00000,619588"
620118,1762294529.226309,"0.00000,620143"
620663,1762294529.776930,"0.00000,0.00000,620678"
621768,1762294530.904222,"0.00000,0.00000,621808"
625923,1762294535.052210,"0.00000,625953"
627288,1762294536.406515,"0.00000,627308"
627553,1762294536.683891,"0.00000,0.00000,627583"
627828,1762294536.954327,"0.00000,0.00000,627863"
629473,1762294538.613241,"1.00000,0.00000,629513"
630038,1762294539.152273,"1.00000,0.00000,630053"
632773,1762294541.918325,"1.00000,0.00000,632803"
635553,1762294544.695351,"0.00000,635603"
638823,1762294547.971697,"1.00000,0.00000,638863"
639109,1762294548.234039,"1.00000,0.00000,639133"
641028,1762294550.150536,"1.00000,0.00000,641048"
641558,1762294550.696359,"0.00000,641583"
642918,1762294552.053701,"0.00000,642938"
645128,1762294554.299330,"0.00000,645168"
645413,1762294554.590675,"0.53014,-1.00000,0.00000,645453"
645698,1762294554.874339,"0.23562,-1.00000,0.00000,645748"
645983,1762294554.874778,"=== RUN END ==="
