run_dir,track_type,payload_condition,material,thickness_in,classification,payload_kg,payload_location,payload_distribution,clipped,target_speed_fps,seg1_g4_rms,seg1_g4_mean,seg1_g4_std,seg1_g4_peak,seg1_g4_crest,seg1_g4_kurtosis,seg1_g4_skewness,seg1_g4_vel_norm_rms,seg1_g4_band_5_30hz,seg1_g4_band_30_100hz,seg1_g4_band_100_200hz,seg1_g4_band_200_500hz,seg1_g4_peak_freq,seg1_g4_spectral_centroid,seg1_g4_spectral_entropy,seg1_g5_rms,seg1_g5_mean,seg1_g5_std,seg1_g5_peak,seg1_g5_crest,seg1_g5_kurtosis,seg1_g5_skewness,seg1_g5_vel_norm_rms,seg1_g5_band_5_30hz,seg1_g5_band_30_100hz,seg1_g5_band_100_200hz,seg1_g5_band_200_500hz,seg1_g5_peak_freq,seg1_g5_spectral_centroid,seg1_g5_spectral_entropy,seg1_cross_corr,seg1_cross_rms_ratio,seg1_cross_diff_rms,seg1_cross_peak_freq,seg1_cross_coherence,seg1_mean_vel,seg2_g4_rms,seg2_g4_mean,seg2_g4_std,seg2_g4_peak,seg2_g4_crest,seg2_g4_kurtosis,seg2_g4_skewness,seg2_g4_vel_norm_rms,seg2_g4_band_5_30hz,seg2_g4_band_30_100hz,seg2_g4_band_100_200hz,seg2_g4_band_200_500hz,seg2_g4_peak_freq,seg2_g4_spectral_centroid,seg2_g4_spectral_entropy,seg2_g5_rms,seg2_g5_mean,seg2_g5_std,seg2_g5_peak,seg2_g5_crest,seg2_g5_kurtosis,seg2_g5_skewness,seg2_g5_vel_norm_rms,seg2_g5_band_5_30hz,seg2_g5_band_30_100hz,seg2_g5_band_100_200hz,seg2_g5_band_200_500hz,seg2_g5_peak_freq,seg2_g5_spectral_centroid,seg2_g5_spectral_entropy,seg2_cross_corr,seg2_cross_rms_ratio,seg2_cross_diff_rms,seg2_cross_peak_freq,seg2_cross_coherence,seg2_mean_vel,seg3_g4_rms,seg3_g4_mean,seg3_g4_std,seg3_g4_peak,seg3_g4_crest,seg3_g4_kurtosis,seg3_g4_skewness,seg3_g4_vel_norm_rms,seg3_g4_band_5_30hz,seg3_g4_band_30_100hz,seg3_g4_band_100_200hz,seg3_g4_band_200_500hz,seg3_g4_peak_freq,seg3_g4_spectral_centroid,seg3_g4_spectral_entropy,seg3_g5_rms,seg3_g5_mean,seg3_g5_std,seg3_g5_peak,seg3_g5_crest,seg3_g5_kurtosis,seg3_g5_skewness,seg3_g5_vel_norm_rms,seg3_g5_band_5_30hz,seg3_g5_band_30_100hz,seg3_g5_band_100_200hz,seg3_g5_band_200_500hz,seg3_g5_peak_freq,seg3_g5_spectral_centroid,seg3_g5_spectral_entropy,seg3_cross_corr,seg3_cross_rms_ratio,seg3_cross_diff_rms,seg3_cross_peak_freq,seg3_cross_coherence,seg3_mean_vel,seg4_g4_rms,seg4_g4_mean,seg4_g4_std,seg4_g4_peak,seg4_g4_crest,seg4_g4_kurtosis,seg4_g4_skewness,seg4_g4_vel_norm_rms,seg4_g4_band_5_30hz,seg4_g4_band_30_100hz,seg4_g4_band_100_200hz,seg4_g4_band_200_500hz,seg4_g4_peak_freq,seg4_g4_spectral_centroid,seg4_g4_spectral_entropy,seg4_g5_rms,seg4_g5_mean,seg4_g5_std,seg4_g5_peak,seg4_g5_crest,seg4_g5_kurtosis,seg4_g5_skewness,seg4_g5_vel_norm_rms,seg4_g5_band_5_30hz,seg4_g5_band_30_100hz,seg4_g5_band_100_200hz,seg4_g5_band_200_500hz,seg4_g5_peak_freq,seg4_g5_spectral_centroid,seg4_g5_spectral_entropy,seg4_cross_corr,seg4_cross_rms_ratio,seg4_cross_diff_rms,seg4_cross_peak_freq,seg4_cross_coherence,seg4_mean_vel,seg5_g4_rms,seg5_g4_mean,seg5_g4_std,seg5_g4_peak,seg5_g4_crest,seg5_g4_kurtosis,seg5_g4_skewness,seg5_g4_vel_norm_rms,seg5_g4_band_5_30hz,seg5_g4_band_30_100hz,seg5_g4_band_100_200hz,seg5_g4_band_200_500hz,seg5_g4_peak_freq,seg5_g4_spectral_centroid,seg5_g4_spectral_entropy,seg5_g5_rms,seg5_g5_mean,seg5_g5_std,seg5_g5_peak,seg5_g5_crest,seg5_g5_kurtosis,seg5_g5_skewness,seg5_g5_vel_norm_rms,seg5_g5_band_5_30hz,seg5_g5_band_30_100hz,seg5_g5_band_100_200hz,seg5_g5_band_200_500hz,seg5_g5_peak_freq,seg5_g5_spectral_centroid,seg5_g5_spectral_entropy,seg5_cross_corr,seg5_cross_rms_ratio,seg5_cross_diff_rms,seg5_cross_peak_freq,seg5_cross_coherence,seg5_mean_vel
Aluminum_1_2_in\0_5_kg_Ea_Peg\20251104_144659__unknown,Aluminum_1_2_in,0_5_kg_Ea_Peg,Aluminum,1/2,Degraded,0.5,Peg,Equal,True,,0.09243090450763702,0.08398781716823578,0.03859427571296692,0.18648795783519745,2.0175931453704834,0.6063210964202881,0.29550689458847046,0.03081030212342739,0.8152269721031189,0.07864707708358765,0.00016417655569966882,0.00015666984836570919,15.625,15.320516586303711,0.17583462595939636,0.08953005820512772,0.08574924618005753,0.025742921978235245,0.1218029335141182,1.3604696989059448,-0.889075517654419,-0.6303343176841736,0.029843352735042572,0.8294161558151245,0.07855433970689774,0.00038894489989615977,0.0002801717782858759,15.625,15.625282287597656,0.16855093836784363,0.1780920773744583,1.0324008464813232,0.04244336485862732,15.625,0.008987288922071457,3.0,0.08281738311052322,0.07419946789741516,0.036785297095775604,0.13501523435115814,1.6302765607833862,-0.2142620086669922,-0.5821269154548645,0.027605794370174408,0.8233962059020996,0.07610086351633072,0.0006314582424238324,0.00018853195069823414,15.625,15.455245018005371,0.17195050418376923,0.09626199305057526,0.09359997510910034,0.022481460124254227,0.13620497286319733,1.4149402379989624,-0.6741054058074951,-0.3596193790435791,0.032087329775094986,0.7785526514053345,0.09432321041822433,0.0005027437000535429,0.00032896114862523973,15.625,15.351866722106934,0.19848495721817017,0.46047836542129517,0.8603331446647644,0.03838403895497322,15.625,0.04677218571305275,3.0,0.07190878689289093,0.06627065688371658,0.027911866083741188,0.1326162964105606,1.8442293405532837,-0.4520080089569092,0.5373996496200562,0.02396959625184536,0.8115452527999878,0.08150191605091095,0.0004027079266961664,0.00043400508002378047,15.625,15.486564636230469,0.1798522174358368,0.08045259863138199,0.0762140303850174,0.02576901763677597,0.133347287774086,1.6574640274047852,-0.6035127639770508,0.7254803776741028,0.026817532256245613,0.8279618620872498,0.07820793986320496,0.0002481624251231551,0.00032687713974155486,15.625,15.588325500488281,0.16925115883350372,-0.220053032040596,0.8938031792640686,0.04311074689030647,15.625,0.0834275484085083,3.0,0.07518386095762253,0.07028809934854507,0.026687001809477806,0.1303240954875946,1.7334052324295044,-0.2617805004119873,0.567292332649231,0.025061286985874176,0.7978689670562744,0.08486497402191162,0.0023574053775519133,0.00036902271676808596,15.625,15.657880783081055,0.19100011885166168,0.07843530923128128,0.07340630888938904,0.027633512392640114,0.13329057395458221,1.6993695497512817,-0.8395030498504639,0.5851718783378601,0.026145102456212044,0.8096544146537781,0.08600105345249176,0.0018011805368587375,0.0006212914013303816,15.625,15.880858421325684,0.18481826782226562,0.690900981426239,0.9585461020469666,0.021598907187581062,15.625,0.054431166499853134,3.0,0.07385368645191193,0.07233832031488419,0.014884046278893948,0.102760449051857,1.3914058208465576,-0.5227432250976562,0.1093362495303154,0.024617895483970642,0.7890625,0.08808623999357224,0.0005787661648355424,0.0004384099447634071,15.625,15.372088432312012,0.19309312105178833,0.06931661069393158,0.06274661421775818,0.029455972835421562,0.11817112565040588,1.704802393913269,-1.1331777572631836,-0.009322556667029858,0.02310553751885891,0.8105462789535522,0.07692467421293259,0.00030813124612905085,0.0003589476109482348,15.625,15.295763969421387,0.1798182725906372,0.23578858375549316,1.065454363822937,0.031216006726026535,15.625,0.17562173306941986,3.0
Aluminum_1_2_in\0_5_kg_Ea_Peg\20251104_144751__unknown,Aluminum_1_2_in,0_5_kg_Ea_Peg,Aluminum,1/2,Degraded,0.5,Peg,Equal,True,,0.0758591815829277,0.06807912141084671,0.033464133739471436,0.1277579665184021,1.6841464042663574,-0.9583249092102051,-0.31158849596977234,0.025286393240094185,0.8065236806869507,0.08303894102573395,0.0001273790985578671,0.00012530550884548575,15.625,15.298809051513672,0.18057383596897125,0.09407298266887665,0.09060494601726532,0.02530749887228012,0.13440224528312683,1.4287018775939941,-0.8851766586303711,-0.29803702235221863,0.03135766088962555,0.8154243230819702,0.07949857413768768,0.0005871265893802047,0.0003230034781154245,15.625,15.492796897888184,0.177933007478714,0.2897263467311859,0.8063864707946777,0.042154427617788315,15.625,0.2342468649148941,3.0,0.08185837417840958,0.07762987166643143,0.025969143956899643,0.1293000876903534,1.5795584917068481,-0.9541816711425781,0.5975646376609802,0.027286125347018242,0.7748481035232544,0.08969244360923767,0.0005208782386034727,0.00019830356177408248,15.625,15.092537879943848,0.19874513149261475,0.0781623050570488,0.06601213663816452,0.04185383766889572,0.16070862114429474,2.056088447570801,-0.34117722511291504,0.802061140537262,0.026054101064801216,0.8240717649459839,0.07536430656909943,0.0001301650336245075,0.00014793557056691498,15.625,15.355566024780273,0.1703682243824005,0.3148616850376129,1.047287106513977,0.0433204360306263,15.625,0.19531908631324768,3.0,0.07089078426361084,0.06641238182783127,0.024797163903713226,0.13779176771640778,1.9437190294265747,0.6481068134307861,0.7724595665931702,0.023630261421203613,0.7910850644111633,0.08972153067588806,0.00032996226218529046,0.0004064860404469073,15.625,15.402609825134277,0.19145262241363525,0.05680382624268532,0.051240451633930206,0.02451714500784874,0.09615068137645721,1.6926796436309814,-1.0838115215301514,-0.06775744259357452,0.01893460936844349,0.8297881484031677,0.0752624124288559,0.00024286223924718797,0.0002017427614191547,15.625,15.482893943786621,0.1677762120962143,0.016071753576397896,1.2479931116104126,0.037770826369524,15.625,0.15126505494117737,3.0,0.08026179671287537,0.07875091582536697,0.015499964356422424,0.11060570180416107,1.3780616521835327,-0.04511618614196777,-0.30901724100112915,0.026753932237625122,0.7772618532180786,0.09881555289030075,0.0012840197887271643,0.0004299803404137492,15.625,15.618310928344727,0.20137900114059448,0.07246669381856918,0.07021978497505188,0.017905384302139282,0.10208240151405334,1.4086803197860718,-0.675426721572876,-0.46597787737846375,0.024155564606189728,0.7986400127410889,0.08516357094049454,0.0009247969137504697,0.00035670227953232825,15.625,15.454675674438477,0.1883234977722168,0.14831389486789703,1.1075680255889893,0.023479947820305824,15.625,0.039050716906785965,3.0,0.08920852094888687,0.0840083435177803,0.030012624338269234,0.17456553876399994,1.956825852394104,1.8874073028564453,1.4861162900924683,0.029736174270510674,0.8346381187438965,0.0739346370100975,0.0003665373078547418,0.00024847756139934063,15.625,15.55156135559082,0.16512952744960785,0.07806374132633209,0.07282678037881851,0.02811061218380928,0.11713993549346924,1.5005677938461304,0.18186354637145996,-0.7145010828971863,0.02602124772965908,0.8038877844810486,0.08637040853500366,0.0004148024891037494,0.000390854460420087,15.625,15.506914138793945,0.18431416153907776,0.09184705466032028,1.1427651643753052,0.040755532681941986,15.625,0.36285898089408875,3.0
Aluminum_1_2_in\0_5_kg_Ea_Peg\20251104_144844__unknown,Aluminum_1_2_in,0_5_kg_Ea_Peg,Aluminum,1/2,Degraded,0.5,Peg,Equal,True,,0.08825128525495529,0.0830455869436264,0.029861683025956154,0.15609976649284363,1.7688101530075073,-0.07424044609069824,0.1742449402809143,0.029417095705866814,0.7986336350440979,0.08468416333198547,0.0002501860144548118,0.00021424508304335177,15.625,15.279606819152832,0.18581072986125946,0.08409535139799118,0.08030737191438675,0.024955030530691147,0.13907374441623688,1.6537625789642334,0.3256492614746094,0.5697742104530334,0.028031783178448677,0.81202232837677,0.07924601435661316,0.00031335215317085385,0.0002577761188149452,15.625,15.358461380004883,0.1789335459470749,-0.19412288069725037,1.0494192838668823,0.04255927726626396,15.625,0.0007996308268047869,3.0,0.08787872642278671,0.08327557891607285,0.02806863561272621,0.15223370492458344,1.7323157787322998,-0.36685752868652344,0.27817076444625854,0.029292909428477287,0.7835153341293335,0.0856969803571701,0.0009050048538483679,0.00022875519061926752,15.625,15.175740242004395,0.19508221745491028,0.11354141682386398,0.10701403021812439,0.03794271871447563,0.20364391803741455,1.793565034866333,0.0897836685180664,0.41577136516571045,0.037847138941287994,0.8044264912605286,0.08396019041538239,0.00025465243379585445,0.00019347503257449716,15.625,15.354015350341797,0.1830788403749466,0.0845479890704155,0.7739794850349426,0.051097214221954346,15.625,0.2673775851726532,3.0,0.07443639636039734,0.07327216118574142,0.013113662600517273,0.09903737157583237,1.3304965496063232,-1.0044208765029907,-0.07251966744661331,0.024812132120132446,0.7551121115684509,0.0966964066028595,0.0004905888345092535,0.000546793220564723,15.625,15.133166313171387,0.21133646368980408,0.10064616054296494,0.09512355178594589,0.03288101777434349,0.17988300323486328,1.7872812747955322,-0.16818571090698242,0.5693961977958679,0.03354872018098831,0.8111163377761841,0.08156856894493103,0.00014846568228676915,0.00020251810201443732,15.625,15.362966537475586,0.1783725917339325,0.4761207699775696,0.7395850419998169,0.036332011222839355,15.625,0.3407230079174042,3.0,0.0809173509478569,0.07967299222946167,0.014136199839413166,0.10866566002368927,1.3429216146469116,1.1566433906555176,-0.72244793176651,0.0269724503159523,0.7958147525787354,0.08633473515510559,0.0014648284995928407,0.0005015796050429344,15.625,15.578449249267578,0.19168153405189514,0.07679195702075958,0.06600414961576462,0.039248671382665634,0.15038348734378815,1.958323359489441,-0.7780890464782715,0.5691848397254944,0.02559731900691986,0.8163069486618042,0.07979019731283188,0.0009850854985415936,0.00030043223523534834,15.625,15.557611465454102,0.17798738181591034,0.41595762968063354,1.0537216663360596,0.0382826142013073,15.625,0.09704399853944778,3.0,0.06973614543676376,0.06693092733621597,0.019580118358135223,0.12047509849071503,1.727584719657898,0.3761026859283447,1.0245039463043213,0.02324538119137287,0.7989576458930969,0.08237259089946747,0.00033966568298637867,0.0002969541819766164,15.625,15.25820255279541,0.1862393319606781,0.0645226463675499,0.05941774323582649,0.025153610855340958,0.11768045276403427,1.8238627910614014,-0.5222465991973877,0.19326500594615936,0.021507548168301582,0.8027316927909851,0.08028604090213776,0.00033536783303134143,0.00022866942163091153,15.625,15.233297348022461,0.18373651802539825,0.09296794980764389,1.0808011293411255,0.0313202440738678,15.625,0.22269849479198456,3.0
Aluminum_1_2_in\1_5kg_Ea_Left_Pegs\20251104_143904__unknown,Aluminum_1_2_in,1_5kg_Ea_Left_Pegs,Aluminum,1/2,Degraded,1.5,Left_Pegs,Equal,True,,0.09511179476976395,0.08783942461013794,0.03647588565945625,0.15496228635311127,1.6292647123336792,-0.07558560371398926,-0.5076760053634644,0.03170393034815788,0.8150854110717773,0.08089027553796768,0.00020912865875288844,0.0001139212617999874,15.625,15.380331039428711,0.17599332332611084,0.09246519207954407,0.09005209058523178,0.02098653092980385,0.12834881246089935,1.3880770206451416,-0.2438979148864746,-0.4112144112586975,0.030821731314063072,0.8107062578201294,0.08030080050230026,0.0002778477792162448,0.000292675249511376,15.625,15.389841079711914,0.18022103607654572,0.28274786472320557,1.0286227464675903,0.0366460382938385,15.625,0.13272663950920105,3.0,0.0726558193564415,0.06776909530162811,0.02619575336575508,0.12006509304046631,1.652518630027771,0.37731385231018066,-0.5030306577682495,0.02421860583126545,0.799157440662384,0.08143749833106995,0.00021827686578035355,0.00014091080811340362,15.625,15.156909942626953,0.1848885416984558,0.08086699992418289,0.07011368125677109,0.04029322415590286,0.1424551159143448,1.7615976333618164,-0.6018462181091309,-0.2424890100955963,0.02695566602051258,0.8211421370506287,0.07453659921884537,0.00020456888887565583,0.0001789950329111889,15.625,15.30750846862793,0.17239132523536682,0.242759108543396,0.8984606862068176,0.04245925322175026,15.625,0.116317518055439,3.0,0.05801554396748543,0.05435999482870102,0.020268073305487633,0.11206512898206711,1.9316396713256836,1.012021541595459,-0.004007090348750353,0.019338514655828476,0.777376115322113,0.0896313488483429,0.0003329937462694943,0.0002721365890465677,15.625,15.154876708984375,0.19890110194683075,0.0691022053360939,0.06339053064584732,0.027509165927767754,0.12655620276927948,1.8314350843429565,-0.6476185321807861,0.046565476804971695,0.023034067824482918,0.8090819716453552,0.07938235253095627,0.0006485169287770987,0.0002937986864708364,15.625,15.387687683105469,0.18157047033309937,-0.16043758392333984,0.839561402797699,0.03778897225856781,15.625,0.022944744676351547,3.0,0.06933721899986267,0.06641511619091034,0.01991688832640648,0.11009081453084946,1.587759256362915,-0.35496997833251953,-0.15969114005565643,0.023112406954169273,0.777737021446228,0.08924701064825058,0.0006426257896237075,0.000549980322830379,15.625,15.278989791870117,0.199817955493927,0.09511758387088776,0.08982492238283157,0.03128639981150627,0.17949429154396057,1.8870779275894165,1.1942272186279297,1.1774576902389526,0.031705860048532486,0.8059338927268982,0.08360891789197922,0.00035462979576550424,0.00036088304477743804,15.625,15.431316375732422,0.18282869458198547,-0.30633455514907837,0.7289631962776184,0.048013657331466675,15.625,0.16947701573371887,3.0,0.09859960526227951,0.09411884099245071,0.029385779052972794,0.1448783576488495,1.4693604707717896,-0.7399711608886719,-0.24903269112110138,0.03286653384566307,0.8107564449310303,0.08145301043987274,0.0006079816375859082,0.00025664863642305136,15.625,15.442032814025879,0.1800958812236786,0.08849441260099411,0.08150920271873474,0.034460294991731644,0.14398419857025146,1.6270427703857422,-1.253725290298462,-0.2864954471588135,0.029498137533664703,0.8289982080459595,0.07528985291719437,0.0011370958527550101,0.0002990306820720434,15.625,15.646649360656738,0.17041417956352234,-0.27477434277534485,1.1141902208328247,0.05259786546230316,15.625,0.1649986058473587,3.0
Aluminum_1_2_in\1_5kg_Ea_Left_Pegs\20251104_144004__unknown,Aluminum_1_2_in,1_5kg_Ea_Left_Pegs,Aluminum,1/2,Degraded,1.5,Left_Pegs,Equal,True,,0.07938902825117111,0.06992354989051819,0.03759407624602318,0.13109354674816132,1.651280403137207,-0.4257774353027344,-0.6743679046630859,0.026463009417057037,0.831782877445221,0.07838011533021927,0.00043502607150003314,0.00019710457127075642,15.625,15.631321907043457,0.166611909866333,0.06779641658067703,0.06321387737989426,0.02450224570930004,0.10383697599172592,1.531599760055542,-1.4067689180374146,0.06296078860759735,0.022598804906010628,0.8120313882827759,0.083346426486969,0.0002645909844432026,0.00024963959003798664,15.625,15.471946716308594,0.17859947681427002,0.07296077907085419,1.1709915399551392,0.04386661946773529,15.625,0.02403389848768711,3.0,0.08303505927324295,0.07954917848110199,0.023806501179933548,0.1351621448993683,1.6277719736099243,0.023619890213012695,-0.14892879128456116,0.0276783537119627,0.7972654700279236,0.08173087239265442,0.0001734560792101547,0.0001769055670592934,15.625,15.139386177062988,0.1859247237443924,0.08082807809114456,0.0750376507639885,0.030042124912142754,0.1224941536784172,1.515490174293518,-0.12301898002624512,-0.5970690846443176,0.026942692697048187,0.7989947199821472,0.08167581260204315,0.0001723126624710858,0.00015699578216299415,15.625,15.168212890625,0.18516811728477478,0.6584691405296326,1.0273046493530273,0.023404298350214958,15.625,0.7028128504753113,3.0,0.058943815529346466,0.054532915353775024,0.022372622042894363,0.10853439569473267,1.8413194417953491,0.3196079730987549,-0.3362412750720978,0.019647939130663872,0.770033597946167,0.0968356654047966,0.0003104832721874118,0.0002783979580271989,15.625,15.240309715270996,0.20210684835910797,0.07003363221883774,0.0624651275575161,0.03166729211807251,0.13004620373249054,1.8569107055664062,-0.08764457702636719,-0.32328715920448303,0.02334454469382763,0.8325871825218201,0.07402276247739792,0.0005347292753867805,0.00024388241581618786,15.625,15.550512313842773,0.16667036712169647,0.33150428533554077,0.841650128364563,0.03311409056186676,15.625,0.0917854905128479,3.0,0.06870798766613007,0.06659175455570221,0.01692119613289833,0.10843225568532944,1.5781608819961548,0.034889936447143555,0.47934722900390625,0.022902661934494972,0.7797415256500244,0.08685815334320068,0.0004157724033575505,0.0003452808305155486,15.625,15.13167953491211,0.19691070914268494,0.07440747320652008,0.06843411922454834,0.02921033464372158,0.1267377883195877,1.703293800354004,-0.856285572052002,-0.13788487017154694,0.024802491068840027,0.8092014789581299,0.07954707741737366,0.00020838661293964833,0.00021218591427896172,15.625,15.285662651062012,0.1797610968351364,0.37772896885871887,0.9234017133712769,0.027740977704524994,15.625,0.11265171319246292,3.0,0.07581695914268494,0.0715475007891655,0.025083180516958237,0.12075929343700409,1.5927741527557373,-0.9054641723632812,0.24824659526348114,0.025272319093346596,0.8127893209457397,0.07885347306728363,0.0007147010765038431,0.00034397011040709913,15.625,15.445528984069824,0.17953431606292725,0.07256580144166946,0.06936981528997421,0.021298445761203766,0.11187297105789185,1.5416762828826904,2.0572986602783203,-0.9304078817367554,0.024188600480556488,0.8135846257209778,0.08571743220090866,0.0016441174084320664,0.0003608355764299631,15.625,15.819188117980957,0.18129779398441315,0.43863004446029663,1.0448029041290283,0.024877117946743965,15.625,0.11414027959108353,3.0
Aluminum_1_2_in\1_5kg_Ea_Left_Pegs\20251104_144106__unknown,Aluminum_1_2_in,1_5kg_Ea_Left_Pegs,Aluminum,1/2,Degraded,1.5,Left_Pegs,Equal,True,,0.08638094365596771,0.08136768639087677,0.02899940498173237,0.12449663132429123,1.4412511587142944,-1.3332527875900269,-0.2893363833427429,0.02879364788532257,0.7952386736869812,0.08212356269359589,0.00033052254002541304,0.00019246824376750737,15.625,15.152872085571289,0.18774893879890442,0.08122631907463074,0.07353059947490692,0.034510377794504166,0.15017297863960266,1.8488216400146484,-0.40343785285949707,0.8021059632301331,0.02707543969154358,0.8277456760406494,0.07511955499649048,0.00016983730893116444,0.0001923879171954468,15.625,15.425463676452637,0.16843652725219727,-0.11511760950088501,1.0634599924087524,0.04820546507835388,15.625,0.004344548098742962,3.0,0.0778096467256546,0.07285872846841812,0.027312027290463448,0.12395638972520828,1.5930722951889038,-0.7529580593109131,-0.12716172635555267,0.02593654952943325,0.8085452318191528,0.07813908904790878,0.00019242170674260706,0.00018739454390015453,15.625,15.213298797607422,0.17975221574306488,0.06613104790449142,0.06219645217061043,0.02247035875916481,0.10614432394504547,1.605060338973999,-0.8839218616485596,-0.16786402463912964,0.022043682634830475,0.7849664688110352,0.08915216475725174,0.0007353560067713261,0.00031617109198123217,15.625,15.331524848937988,0.19529055058956146,0.10030888020992279,1.1765978336334229,0.035233885049819946,15.625,0.0032505544368177652,3.0,0.07676776498556137,0.0739491805434227,0.020610857754945755,0.1384325474500656,1.8032640218734741,1.2266201972961426,0.9390407204627991,0.02558925561606884,0.7597901821136475,0.10583235323429108,0.0013681809650734067,0.00035812080022878945,15.625,15.539493560791016,0.2099427431821823,0.08166397362947464,0.07672791928052902,0.027961229905486107,0.1201176643371582,1.4708770513534546,-0.7215962409973145,-0.5275415182113647,0.027221323922276497,0.8487822413444519,0.07395432144403458,0.0002515538944862783,0.00025232715415768325,15.625,15.757821083068848,0.15553316473960876,0.18777459859848022,0.9400444626808167,0.03159000352025032,15.625,0.03612839803099632,3.0,0.07172761112451553,0.07051368057727814,0.013140461407601833,0.0939999595284462,1.310512900352478,-1.0142239332199097,-0.19464482367038727,0.023909203708171844,0.7840363383293152,0.09335310757160187,0.0005414574407041073,0.00044280916335992515,15.625,15.456085205078125,0.19647152721881866,0.0855473205447197,0.08186333626508713,0.024834202602505684,0.1209709495306015,1.4140822887420654,-0.3300459384918213,-0.6318477392196655,0.02851577289402485,0.8096027970314026,0.08359923213720322,0.0005442244000732899,0.00038707221392542124,15.625,15.537314414978027,0.1817428171634674,0.07552092522382736,0.8384553790092468,0.029477693140506744,15.625,0.030839286744594574,3.0,0.06957211345434189,0.06706861406564713,0.01849541626870632,0.10783246159553528,1.5499379634857178,-0.5772385597229004,-0.03189031779766083,0.023190705105662346,0.7886983752250671,0.08862026780843735,0.001859232666902244,0.0006488474318757653,15.625,15.670451164245605,0.19787248969078064,0.0798114538192749,0.07613210380077362,0.023953495547175407,0.12508197128772736,1.56721830368042,-0.4020199775695801,-0.219709575176239,0.0266038179397583,0.8233521580696106,0.08066979050636292,0.0001394809951307252,0.0001936360786203295,15.625,15.521258354187012,0.17107151448726654,0.10243013501167297,0.8717058897018433,0.030120395123958588,15.625,0.004993021953850985,3.0
Aluminum_1_2_in\2kg_Ea_A_Left_C_Right\20251104_144255__unknown,Aluminum_1_2_in,2kg_Ea_A_Left_C_Right,Aluminum,1/2,Degraded,2.0,A_Left_C_Right,Mixed,True,,0.09634201973676682,0.08580084890127182,0.04381779208779335,0.15823578834533691,1.6424379348754883,-0.7335293292999268,-0.489091694355011,0.03211400657892227,0.8315334320068359,0.07832134515047073,0.000375063915271312,0.00020062974363099784,15.625,15.618579864501953,0.16681703925132751,0.0880240648984909,0.08534957468509674,0.021533377468585968,0.14216159284114838,1.6150310039520264,0.7278163433074951,0.43543195724487305,0.029341354966163635,0.8206709027290344,0.0756060853600502,0.0003205804096069187,0.0002812393067870289,15.625,15.388566017150879,0.17357975244522095,0.2900939881801605,1.0944963693618774,0.042853884398937225,15.625,0.016039883717894554,3.0,0.06826223433017731,0.06514947861433029,0.020378360524773598,0.1256454437971115,1.840628981590271,-0.669367790222168,0.4039674401283264,0.02275407873094082,0.7640384435653687,0.08863253146409988,0.0006322666886262596,0.00037622926174663007,15.625,14.987130165100098,0.20581534504890442,0.08536943793296814,0.08050502091646194,0.028405696153640747,0.14803728461265564,1.734078288078308,-0.22125816345214844,0.09300536662340164,0.02845647931098938,0.8007057309150696,0.08281093835830688,0.0002142270386684686,0.0002364694228162989,15.625,15.262030601501465,0.1846897304058075,0.2744550108909607,0.7996097207069397,0.033767007291316986,15.625,0.20506417751312256,3.0,0.06431253254413605,0.06181464344263077,0.01774970069527626,0.09322843700647354,1.4496153593063354,-1.0421355962753296,0.11545543372631073,0.02143751084804535,0.8012679815292358,0.0851249173283577,0.0010976047487929463,0.00046285276766866446,15.625,15.575943946838379,0.18831326067447662,0.08351121097803116,0.07712739706039429,0.03202320635318756,0.14234833419322968,1.704541563987732,-0.8252120018005371,0.4340185523033142,0.02783706970512867,0.7945658564567566,0.08430030941963196,0.00010992812167387456,0.00013337627751752734,15.625,15.157115936279297,0.18734437227249146,0.17458876967430115,0.7701065540313721,0.03710182011127472,15.625,0.18827912211418152,3.0,0.07672446221113205,0.07125134021043777,0.028458554297685623,0.14243394136428833,1.8564345836639404,0.2359011173248291,0.7373300194740295,0.0255748201161623,0.8289785385131836,0.07642035186290741,0.00020249478984624147,0.0001874450535979122,15.625,15.485869407653809,0.16783586144447327,0.07962576299905777,0.07341498136520386,0.03083021566271782,0.12542657554149628,1.5752009153366089,-0.8126640319824219,-0.3458901345729828,0.026541920378804207,0.7933438420295715,0.08433302491903305,0.0003449723881203681,0.0003948226512875408,15.625,15.271204948425293,0.18986830115318298,0.2677777409553528,0.9635632634162903,0.03598868474364281,15.625,0.03792295977473259,3.0,0.08674405515193939,0.08305583149194717,0.025025181472301483,0.13934215903282166,1.6063597202301025,-0.25541114807128906,0.17822571098804474,0.028914684429764748,0.8200981616973877,0.07863344997167587,0.000876553007401526,0.00046174434828571975,15.625,15.61716365814209,0.17572546005249023,0.08193317800760269,0.07497607171535492,0.033039890229701996,0.14246512949466705,1.738796591758728,-0.6422336101531982,-0.019666016101837158,0.027311058714985847,0.8435924649238586,0.07482637465000153,0.0004212821659166366,0.00024456140818074346,15.625,15.728154182434082,0.15943026542663574,0.4446851313114166,1.058717131614685,0.032370034605264664,15.625,0.404635488986969,3.0
