time_ms,time_ts,chatter
1762295802484,1762295802.484325,"-- Current Config --"
1762295802484,1762295802.484478,"MOTOR_STEP_DEG=1.800"
1762295802484,1762295802.484538,"WHEEL_DIAM_IN=3.750"
1762295802484,1762295802.484597,"ACCEL_FT=4.000"
1762295802484,1762295802.484636,"CRUISE_FT=10.000"
1762295802484,1762295802.484671,"DECEL_FT=4.000"
1762295802484,1762295802.484705,"VMAX_FPS=3.000"
1762295802484,1762295802.484735,"PAUSE_MS=10000"
1762295802484,1762295802.484765,"REWIND_TIME_S=30"
1762295802484,1762295802.484797,"DIR_INV=0"
1762295802484,1762295802.484837,"RATE_HZ=200"
1762295802484,1762295802.484867,"REWIND_CAL_IN=1.000"
1762295802539,1762295802.539937,"START received."
1762295802541,1762295802.541130,"=== PLAN (before motion) ==="
1762295802544,1762295802.544471,"Wheel dia=3.750 in, circ=0.98175 ft"
1762295802544,1762295802.544831,"steps/rev=200.0, steps/ft=203.72"
1762295802544,1762295802.544888,"Vpeak (ft/s)=3.000"
1762295802545,1762295802.545216,"Accel a (ft/s^2)=1.125"
1762295802545,1762295802.545262,"Decel d (ft/s^2)=1.125"
1762295802545,1762295802.545319,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762295802545,1762295802.545616,"Rewind early-stop (in): 1.000"
1762295802545,1762295802.545661,"=== END PLAN ==="
1762295802546,1762295802.546692,"=== COUNTDOWN ==="
1762295802546,1762295802.546734,"5"
1762295803542,1762295803.542263,"4"
1762295804540,1762295804.540385,"3"
1762295805545,1762295805.545949,"WHISTLE!"
1762295806545,1762295806.545768,"1"
1762295807777,1762295807.777032,"START t_ms=1896717, t_s=1896.72"
1897622,1762295808.684061,"0.11290,0.12000,0.07062,1897637"
1899197,1762295810.290150,"0.19741,0.12587,1899227"
1900017,1762295811.102797,"0.22765,1900042"
1901642,1762295812.756408,"0.96486,1901677"
1906652,1762295817.764344,"2.00819,1906687"
1908587,1762295819.706212,"0.00000,0.00000,1908642"
1909147,1762295820.263724,"0.00000,1909177"
1911677,1762295822.814712,"0.00000,0.00000,1911702"
1913672,1762295824.789099,"0.00000,0.00000,1913697"
1915587,1762295826.720506,"18.00034,0.00000,0.00000,1915612"
1917782,1762295828.891226,"0.00000,0.00000,1917812"
1918867,1762295829.981879,"1.00000,0.00000,1918887"
1921092,1762295832.237951,"15.32508,-1.00000,0.00000,1921117"
1923647,1762295834.809047,"0.00000,1923692"
1924527,1762295835.665616,"0.00000,1924572"
1926587,1762295837.739372,"0.00000,1926617"
1927152,1762295838.308903,"0.00000,1927177"
1934687,1762295845.823138,"1.00000,0.00000,1934702"
1935232,1762295846.374006,"0.00000,1935257"
1935777,1762295847.000109,"1.00000,0.00000,1935822"
1936372,1762295847.269802,"=== RUN END ==="
1936372,1762295847.318352,"Type START to run again, or SHOW to view config."
