time_ms,time_ts,chatter
1762285621977,1762285621.977419,"-- Current Config --"
1762285621977,1762285621.977664,"MOTOR_STEP_DEG=1.800"
1762285621978,1762285621.978175,"WHEEL_DIAM_IN=3.750"
1762285621978,1762285621.978559,"ACCEL_FT=4.000"
1762285621978,1762285621.978648,"CRUISE_FT=10.000"
1762285621978,1762285621.978732,"DECEL_FT=4.000"
1762285621978,1762285621.978800,"VMAX_FPS=3.000"
1762285621979,1762285621.979223,"PAUSE_MS=10000"
1762285621979,1762285621.979323,"REWIND_TIME_S=30"
1762285621979,1762285621.979395,"DIR_INV=0"
1762285621979,1762285621.979702,"RATE_HZ=200"
1762285621979,1762285621.979784,"REWIND_CAL_IN=1.000"
1762285623020,1762285623.020689,"4"
1762285624020,1762285624.020590,"3"
1762285625019,1762285625.019556,"WHISTLE!"
1762285626022,1762285626.022277,"1"
1762285627240,1762285627.240742,"START t_ms=2840970, t_s=2840.97"
2841210,1762285627.609327,"0.12000,0.06872,2841330"
2843970,1762285630.274179,"0.44179,0.27081,0.17942,2843985"
2845330,1762285631.639189,"0.71514,0.55743,2845345"
2852590,1762285638.908496,"0.58283,2852615"
2854225,1762285640.558540,"0.00000,0.00000,2854255"
2855035,1762285641.375636,"0.00000,0.00000,2855060"
2855585,1762285641.911443,"0.00000,2855610"
2856120,1762285642.459116,"0.00000,2856140"
2856670,1762285643.013688,"0.00000,2856695"
2860860,1762285647.202107,"0.00000,2860875"
2863900,1762285650.267887,"0.00000,2863940"
2865030,1762285651.397463,"1.00000,0.00000,2865060"
2865590,1762285651.952175,"15.07474,-1.00000,0.00000,2865620"
2866680,1762285653.044998,"0.00000,2866720"
2867240,1762285653.598702,"0.00000,2867255"
2871110,1762285657.484448,"0.00000,2871145"
2873845,1762285660.218267,"0.00000,2873880"
2874125,1762285660.484389,"1.00000,0.00000,2874155"
2874665,1762285661.024017,"0.00000,2874680"
2877355,1762285663.708792,"0.00000,2877375"
2877885,1762285664.258766,"1.00000,0.00000,2877915"
2878440,1762285664.824059,"1.00000,0.00000,2878470"
2879565,1762285665.950181,"0.00000,2879600"
2880625,1762285666.762410,"=== RUN END ==="
2880625,1762285666.822446,"Type START to run again, or SHOW to view config."
