time_ms,time_ts,chatter
1762291797004,1762291797.004480,"-- Current Config --"
1762291797005,1762291797.005831,"MOTOR_STEP_DEG=1.800"
1762291797005,1762291797.005915,"WHEEL_DIAM_IN=3.750"
1762291797005,1762291797.005976,"ACCEL_FT=4.000"
1762291797006,1762291797.006029,"CRUISE_FT=10.000"
1762291797006,1762291797.006471,"DECEL_FT=4.000"
1762291797006,1762291797.006550,"VMAX_FPS=3.000"
1762291797006,1762291797.006597,"PAUSE_MS=10000"
1762291797006,1762291797.006777,"REWIND_TIME_S=30"
1762291797007,1762291797.007738,"DIR_INV=0"
1762291797008,1762291797.008042,"RATE_HZ=200"
1762291797008,1762291797.008604,"REWIND_CAL_IN=1.000"
1762291797062,1762291797.062053,"START received."
1762291797063,1762291797.063270,"=== PLAN (before motion) ==="
1762291797066,1762291797.066032,"Wheel dia=3.750 in, circ=0.98175 ft"
1762291797066,1762291797.066342,"steps/rev=200.0, steps/ft=203.72"
1762291797066,1762291797.066633,"Vpeak (ft/s)=3.000"
1762291797067,1762291797.067549,"Accel a (ft/s^2)=1.125"
1762291797067,1762291797.067583,"Decel d (ft/s^2)=1.125"
1762291797067,1762291797.067628,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762291797067,1762291797.067682,"Rewind early-stop (in): 1.000"
1762291797067,1762291797.067736,"=== END PLAN ==="
1762291797068,1762291797.068973,"=== COUNTDOWN ==="
1762291797069,1762291797.069028,"5"
1762291798067,1762291798.067093,"4"
1762291799056,1762291799.056666,"3"
1762291800072,1762291800.072459,"WHISTLE!"
1762291801057,1762291801.057702,"1"
1762291802282,1762291802.282160,"START t_ms=1301313, t_s=1301.31"
1301553,1762291802.659448,"0.06872,1301673"
1302483,1762291803.470126,"0.07143,1302498"
1305918,1762291806.930750,"0.70332,1305938"
1306458,1762291807.451058,"1.35503,1.15759,1306473"
1313198,1762291814.229709,"18.00034,0.00000,0.00000,1313223"
1313468,1762291814.505224,"0.00000,0.00000,1313498"
1316738,1762291817.797929,"0.00000,1316778"
1318968,1762291820.013727,"0.00000,1318993"
1319238,1762291820.295673,"0.00000,0.00000,1319273"
1320373,1762291821.424095,"18.00034,0.00000,0.00000,1320398"
1321208,1762291822.263770,"0.00000,0.00000,1321238"
1325053,1762291826.079515,"1.00000,0.00000,1325073"
1327278,1762291828.333483,"0.00000,1327318"
1329518,1762291830.563103,"1.00000,0.00000,1329548"
1331423,1762291832.489357,"1.00000,0.00000,1331463"
1332798,1762291833.856002,"0.00000,1332838"
1333343,1762291834.407001,"0.00000,1333363"
1334423,1762291835.487849,"1.00000,0.00000,1334448"
1335803,1762291836.863704,"1.00000,0.00000,1335833"
1336348,1762291837.408159,"1.00000,0.00000,1336373"
1336893,1762291837.954929,"4.05953,-1.00000,0.00000,1336923"
1337978,1762291839.046382,"1.00000,0.00000,1338003"
1338803,1762291839.883286,"1.00000,0.00000,1338843"
1340793,1762291841.784057,"0.00000,1340838"
1340968,1762291841.786381,"=== RUN END ==="
1340968,1762291841.834468,"Type START to run again, or SHOW to view config."
