time_ms,time_ts,chatter
1762293576952,1762293576.952686,"-- Current Config --"
1762293576953,1762293576.953101,"MOTOR_STEP_DEG=1.800"
1762293576953,1762293576.953182,"WHEEL_DIAM_IN=3.750"
1762293576953,1762293576.953493,"ACCEL_FT=4.000"
1762293576953,1762293576.953556,"CRUISE_FT=10.000"
1762293576954,1762293576.954031,"DECEL_FT=4.000"
1762293576954,1762293576.954110,"VMAX_FPS=1.500"
1762293576955,1762293576.955240,"PAUSE_MS=10000"
1762293576955,1762293576.955310,"REWIND_TIME_S=30"
1762293576955,1762293576.955362,"DIR_INV=0"
1762293576955,1762293576.955420,"RATE_HZ=200"
1762293576955,1762293576.955476,"REWIND_CAL_IN=1.000"
1762293577004,1762293577.004246,"START received."
1762293577005,1762293577.005481,"=== PLAN (before motion) ==="
1762293577008,1762293577.008963,"Wheel dia=3.750 in, circ=0.98175 ft"
1762293577009,1762293577.009317,"steps/rev=200.0, steps/ft=203.72"
1762293577009,1762293577.009376,"Vpeak (ft/s)=1.500"
1762293577009,1762293577.009676,"Accel a (ft/s^2)=0.281"
1762293577009,1762293577.009989,"Decel d (ft/s^2)=0.281"
1762293577011,1762293577.011041,"Times: accel≈5.33s, cruise≈6.67s, decel≈5.33s, pause=10s, rewind≈30.00s, TOTAL≈57.33s"
1762293577011,1762293577.011087,"Rewind early-stop (in): 1.000"
1762293577011,1762293577.011134,"=== END PLAN ==="
1762293577011,1762293577.011193,"=== COUNTDOWN ==="
1762293577011,1762293577.011234,"5"
1762293578011,1762293578.011333,"4"
1762293579009,1762293579.009931,"3"
1762293581013,1762293581.013366,"1"
1762293582230,1762293582.230381,"START t_ms=91865, t_s=91.86"
95159,1762293585.552839,"0.03946,95184"
99699,1762293590.113486,"0.27606,99719"
99964,1762293590.375019,"0.73002,0.31270,99994"
100239,1762293590.631529,"0.34797,100254"
101829,1762293592.242185,"0.42364,101859"
102624,1762293593.036790,"5.17381,1.50000,0.00000,102654"
103954,1762293594.352856,"1.50000,0.00000,103969"
105014,1762293595.424520,"0.00000,105039"
105544,1762293595.960368,"0.00000,105574"
106089,1762293596.527120,"0.00000,106124"
107714,1762293598.162866,"1.50000,0.00000,107759"
110224,1762293600.655360,"1.01749,-0.43476,110249"
110494,1762293600.935473,"1.00000,-0.42015,110519"
116044,1762293606.509155,"0.00000,0.00000,116084"
117984,1762293608.430013,"0.00000,0.00000,118009"
118254,1762293608.694108,"18.00034,0.00000,0.00000,118284"
119079,1762293609.537845,"0.00000,0.00000,119119"
119364,1762293609.808388,"0.00000,0.00000,119389"
121284,1762293611.743120,"0.00000,0.00000,121304"
122394,1762293612.858357,"17.67146,-1.00000,0.00000,122419"
123214,1762293613.673973,"0.00000,123249"
125904,1762293616.339401,"1.00000,0.00000,125919"
126964,1762293617.414333,"0.00000,126989"
127769,1762293618.235322,"0.00000,127799"
129424,1762293619.892468,"1.00000,0.00000,129449"
130534,1762293621.002315,"1.00000,0.00000,130559"
131934,1762293622.427628,"0.00000,131974"
132509,1762293622.999249,"0.00000,132544"
132789,1762293623.280018,"1.00000,0.00000,132834"
133624,1762293624.119740,"6.38627,-1.00000,0.00000,133654"
135074,1762293625.574792,"4.90874,-1.00000,0.00000,135119"
135929,1762293626.425719,"1.00000,0.00000,135964"
137064,1762293627.528974,"1.00000,0.00000,137084"
137894,1762293628.375292,"0.00000,137929"
138174,1762293628.637539,"1.00000,0.00000,138199"
140009,1762293630.248404,"=== RUN END ==="
140009,1762293630.291644,"Type START to run again, or SHOW to view config."
