time_ms,time_ts,chatter
1762293636701,1762293636.701122,"-- Current Config --"
1762293636701,1762293636.701277,"MOTOR_STEP_DEG=1.800"
1762293636701,1762293636.701400,"WHEEL_DIAM_IN=3.750"
1762293636701,1762293636.701461,"ACCEL_FT=4.000"
1762293636701,1762293636.701535,"CRUISE_FT=10.000"
1762293636701,1762293636.701595,"DECEL_FT=4.000"
1762293636704,1762293636.704262,"VMAX_FPS=1.500"
1762293636704,1762293636.704303,"PAUSE_MS=10000"
1762293636704,1762293636.704365,"REWIND_TIME_S=30"
1762293636704,1762293636.704412,"DIR_INV=0"
1762293636704,1762293636.704713,"RATE_HZ=200"
1762293636704,1762293636.704783,"REWIND_CAL_IN=1.000"
1762293637742,1762293637.742877,"4"
1762293638744,1762293638.744843,"3"
1762293639745,1762293639.745127,"WHISTLE!"
1762293641975,1762293641.975090,"START t_ms=151514, t_s=151.51"
151753,1762293642.344129,"0.03436,151883"
152128,1762293642.615931,"0.03483,152148"
156428,1762293646.930232,"0.20943,0.07412,156453"
158833,1762293649.314694,"0.52204,0.21692,158849"
159093,1762293649.588435,"0.58163,0.24511,159109"
162063,1762293652.565352,"1.50000,0.00000,162078"
162598,1762293653.104019,"1.50000,0.00000,162618"
163703,1762293654.209056,"0.00000,163733"
166133,1762293656.641752,"1.50000,0.00000,166158"
170028,1762293660.564992,"0.42392,170058"
170303,1762293660.841061,"1.00000,-0.41259,170338"
170583,1762293661.105914,"1.00000,-0.39495,170613"
175558,1762293666.121994,"0.00000,175598"
176698,1762293667.242528,"0.00000,0.00000,176718"
177253,1762293667.786384,"0.00000,0.00000,177278"
177793,1762293668.323059,"0.00000,0.00000,177818"
179673,1762293670.224206,"18.00034,0.00000,0.00000,179703"
180228,1762293670.783598,"0.00000,0.00000,180253"
183533,1762293674.069488,"0.00000,183553"
184338,1762293674.909798,"0.00000,184383"
186803,1762293677.357075,"0.00000,186828"
189878,1762293680.455315,"0.00000,189913"
191328,1762293681.928315,"1.00000,0.00000,191378"
191623,1762293682.227524,"1.00000,0.00000,191668"
191913,1762293682.514199,"1.00000,0.00000,191968"
193403,1762293683.959121,"1.00000,0.00000,193438"
194233,1762293684.796142,"1.00000,0.00000,194248"
194493,1762293685.060805,"1.00000,0.00000,194533"
195048,1762293685.626256,"0.00000,195078"
196443,1762293687.031068,"0.00000,196478"
198973,1762293689.554137,"1.00000,0.00000,199018"
199263,1762293689.835141,"0.00000,199288"
199533,1762293689.992259,"0.00000,199568"
199658,1762293689.993334,"=== RUN END ==="
199658,1762293690.046209,"Type START to run again, or SHOW to view config."
