time_ms,time_ts,chatter
1762290640025,1762290640.025839,"-- Current Config --"
1762290640026,1762290640.026284,"MOTOR_STEP_DEG=1.800"
1762290640027,1762290640.027531,"WHEEL_DIAM_IN=3.750"
1762290640027,1762290640.027645,"ACCEL_FT=4.000"
1762290640027,1762290640.027837,"CRUISE_FT=10.000"
1762290640029,1762290640.029124,"DECEL_FT=4.000"
1762290640029,1762290640.029209,"VMAX_FPS=3.000"
1762290640029,1762290640.029262,"PAUSE_MS=10000"
1762290640029,1762290640.029304,"REWIND_TIME_S=30"
1762290640029,1762290640.029721,"DIR_INV=0"
1762290640029,1762290640.029783,"RATE_HZ=200"
1762290640029,1762290640.029833,"REWIND_CAL_IN=1.000"
1762290640083,1762290640.083256,"START received."
1762290640083,1762290640.083498,"=== PLAN (before motion) ==="
1762290640087,1762290640.087073,"Wheel dia=3.750 in, circ=0.98175 ft"
1762290640087,1762290640.087432,"steps/rev=200.0, steps/ft=203.72"
1762290640088,1762290640.088389,"Vpeak (ft/s)=3.000"
1762290640088,1762290640.088430,"Accel a (ft/s^2)=1.125"
1762290640088,1762290640.088487,"Decel d (ft/s^2)=1.125"
1762290640088,1762290640.088544,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762290640088,1762290640.088693,"Rewind early-stop (in): 1.000"
1762290640089,1762290640.089828,"=== END PLAN ==="
1762290640089,1762290640.089877,"=== COUNTDOWN ==="
1762290640089,1762290640.089921,"5"
1762290641089,1762290641.089751,"4"
147726,1762290647.007497,"0.12000,0.07305,147751"
148531,1762290647.803941,"0.32398,0.19428,0.12366,148556"
150926,1762290650.191681,"0.88707,150941"
151186,1762290650.464620,"1.32988,1.13480,151206"
151726,1762290650.991225,"2.09717,1.70369,151747"
152521,1762290651.817997,"3.00000,0.00000,152556"
152801,1762290652.084301,"3.00000,0.00000,152831"
153886,1762290653.174062,"3.00000,0.00000,153916"
154696,1762290653.991076,"0.00000,154726"
155506,1762290654.791775,"13.83282,3.00000,0.00000,155531"
158761,1762290658.051258,"0.00000,158776"
159566,1762290658.869072,"0.00000,159591"
161781,1762290661.077550,"18.00034,0.00000,0.00000,161796"
163446,1762290662.759918,"0.00000,163476"
164836,1762290664.139993,"0.00000,0.00000,164861"
167831,1762290667.134382,"0.00000,167851"
170036,1762290669.378963,"0.00000,170071"
170901,1762290670.223333,"0.00000,170936"
172006,1762290671.315514,"0.00000,172036"
172816,1762290672.150115,"0.00000,172841"
173921,1762290673.238137,"1.00000,0.00000,173956"
177216,1762290676.520668,"1.00000,0.00000,177231"
178296,1762290677.622836,"1.00000,0.00000,178331"
179926,1762290679.289628,"0.00000,179966"
180211,1762290679.580738,"0.00000,180256"
181356,1762290680.709730,"1.00000,0.00000,181396"
181641,1762290680.984637,"1.00000,0.00000,181676"
181921,1762290681.261567,"1.00000,0.00000,181951"
183031,1762290682.382438,"1.00000,0.00000,183066"
184441,1762290683.814396,"0.00000,184481"
185026,1762290684.381490,"0.66759,-1.00000,0.00000,185056"
185726,1762290684.843495,"=== RUN END ==="
185726,1762290684.889693,"Type START to run again, or SHOW to view config."
