time_ms,time_ts,chatter
1762285377561,1762285377.561319,"-- Current Config --"
1762285377561,1762285377.561510,"MOTOR_STEP_DEG=1.800"
1762285377561,1762285377.561877,"WHEEL_DIAM_IN=3.750"
1762285377561,1762285377.561977,"ACCEL_FT=4.000"
1762285377562,1762285377.562308,"CRUISE_FT=10.000"
1762285377562,1762285377.562365,"DECEL_FT=4.000"
1762285377562,1762285377.562443,"VMAX_FPS=3.000"
1762285377562,1762285377.562502,"PAUSE_MS=10000"
1762285377562,1762285377.562808,"REWIND_TIME_S=30"
1762285377562,1762285377.562874,"DIR_INV=0"
1762285377563,1762285377.563168,"RATE_HZ=200"
1762285377564,1762285377.564237,"REWIND_CAL_IN=1.000"
1762285377617,1762285377.617196,"START received."
1762285377620,1762285377.620265,"=== PLAN (before motion) ==="
1762285377624,1762285377.624758,"Wheel dia=3.750 in, circ=0.98175 ft"
1762285377625,1762285377.625237,"steps/rev=200.0, steps/ft=203.72"
1762285377625,1762285377.625328,"Vpeak (ft/s)=3.000"
1762285377625,1762285377.625413,"Accel a (ft/s^2)=1.125"
1762285377625,1762285377.625769,"Decel d (ft/s^2)=1.125"
1762285377625,1762285377.625856,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762285377625,1762285377.625926,"Rewind early-stop (in): 1.000"
1762285377626,1762285377.626245,"=== END PLAN ==="
1762285377626,1762285377.626335,"=== COUNTDOWN ==="
1762285377626,1762285377.626661,"5"
1762285378621,1762285378.621813,"4"
1762285379618,1762285379.618936,"3"
1762285380627,1762285380.627013,"WHISTLE!"
1762285382838,1762285382.838635,"START t_ms=2596960, t_s=2596.96"
2597570,1762285383.469661,"0.07854,0.12000,0.06967,2597590"
2598630,1762285384.526435,"0.07305,2598645"
2599420,1762285385.332845,"0.19428,0.12366,2599450"
2602070,1762285387.987503,"1.33407,1.13861,2602100"
2607680,1762285393.592525,"1.62798,-1.29849,2607695"
2608750,1762285394.669425,"0.00000,2608770"
2612020,1762285397.976102,"0.00000,2612055"
2612575,1762285398.531248,"0.00000,0.00000,2612600"
2613130,1762285399.091794,"0.00000,2613155"
2613965,1762285399.908074,"0.00000,0.00000,2613985"
2615055,1762285401.010213,"0.00000,0.00000,2615090"
2615335,1762285401.271298,"0.00000,0.00000,2615360"
2615865,1762285401.820597,"0.00000,2615890"
2616415,1762285402.383100,"0.00000,2616450"
2618065,1762285404.036195,"18.00034,0.00000,0.00000,2618095"
2619200,1762285405.165810,"1.00000,0.00000,2619230"
2621415,1762285407.398667,"0.00000,2621455"
2622555,1762285408.515269,"1.00000,0.00000,2622585"
2623660,1762285409.641390,"0.00000,2623700"
2626150,1762285412.140707,"0.00000,2626200"
2627270,1762285413.240842,"0.00000,2627300"
2628935,1762285414.901342,"0.00000,2628960"
2630040,1762285415.993258,"1.00000,0.00000,2630055"
2630300,1762285416.261319,"1.00000,0.00000,2630315"
2634055,1762285420.038146,"0.00000,2634080"
2634325,1762285420.307585,"0.00000,2634355"
2635995,1762285422.012435,"1.00000,0.00000,2636035"
2636570,1762285422.353222,"1.00000,0.00000,2636615"
2636570,1762285422.353911,"=== RUN END ==="
2636570,1762285422.402715,"Type START to run again, or SHOW to view config."
