time_ms,time_ts,chatter
1762295099400,1762295099.400620,"-- Current Config --"
1762295099400,1762295099.400758,"MOTOR_STEP_DEG=1.800"
1762295099401,1762295099.401798,"WHEEL_DIAM_IN=3.750"
1762295099401,1762295099.401867,"ACCEL_FT=4.000"
1762295099401,1762295099.401931,"CRUISE_FT=10.000"
1762295099403,1762295099.403185,"DECEL_FT=4.000"
1762295099403,1762295099.403250,"VMAX_FPS=3.000"
1762295099403,1762295099.403313,"PAUSE_MS=10000"
1762295099403,1762295099.403356,"REWIND_TIME_S=30"
1762295099403,1762295099.403414,"DIR_INV=0"
1762295099403,1762295099.403845,"RATE_HZ=200"
1762295099403,1762295099.403902,"REWIND_CAL_IN=1.000"
1762295099458,1762295099.458795,"START received."
1762295099458,1762295099.458912,"=== PLAN (before motion) ==="
1762295099462,1762295099.462221,"Wheel dia=3.750 in, circ=0.98175 ft"
1762295099463,1762295099.463203,"steps/rev=200.0, steps/ft=203.72"
1762295099463,1762295099.463262,"Vpeak (ft/s)=3.000"
1762295099463,1762295099.463299,"Accel a (ft/s^2)=1.125"
1762295099463,1762295099.463351,"Decel d (ft/s^2)=1.125"
1762295099466,1762295099.466542,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762295099466,1762295099.466664,"Rewind early-stop (in): 1.000"
1762295099466,1762295099.466707,"=== END PLAN ==="
1762295099466,1762295099.466738,"=== COUNTDOWN ==="
1762295099466,1762295099.466806,"5"
1762295102458,1762295102.458335,"WHISTLE!"
1762295103455,1762295103.455386,"1"
1762295104691,1762295104.691148,"0.06749,1194726"
1195871,1762295105.863016,"0.14235,0.12000,0.07143,1195896"
1199361,1762295109.376684,"0.89884,0.72966,1199381"
1200971,1762295110.962118,"0.00000,1200986"
1203631,1762295113.655653,"3.00000,0.00000,1203656"
1203901,1762295113.912344,"3.00000,0.00000,1203931"
1205236,1762295115.239702,"1.54414,1205256"
1207621,1762295117.659518,"18.00034,0.00000,0.00000,1207666"
1211166,1762295121.210627,"0.00000,0.00000,1211196"
1214421,1762295124.462124,"0.00000,0.00000,1214446"
1215241,1762295125.295520,"0.00000,0.00000,1215271"
1216356,1762295126.414400,"0.00000,0.00000,1216391"
1217201,1762295127.235883,"0.00000,1217231"
1218856,1762295128.911757,"1.00000,0.00000,1218886"
1223336,1762295133.388726,"0.00000,1223356"
1224426,1762295134.486835,"1.00000,0.00000,1224451"
1226366,1762295136.423862,"0.00000,1226386"
1226631,1762295136.700065,"1.00000,0.00000,1226671"
1233361,1762295143.437245,"0.00000,1233386"
1234371,1762295144.229012,"=== RUN END ==="
1234371,1762295144.280325,"Type START to run again, or SHOW to view config."
