time_ms,time_ts,chatter
1762294038370,1762294038.370297,"-- Current Config --"
1762294038373,1762294038.373140,"MOTOR_STEP_DEG=1.800"
1762294038373,1762294038.373283,"WHEEL_DIAM_IN=3.750"
1762294038373,1762294038.373687,"ACCEL_FT=4.000"
1762294038374,1762294038.374041,"CRUISE_FT=10.000"
1762294038374,1762294038.374107,"DECEL_FT=4.000"
1762294038374,1762294038.374411,"VMAX_FPS=3.000"
1762294038374,1762294038.374472,"PAUSE_MS=10000"
1762294038374,1762294038.374764,"REWIND_TIME_S=30"
1762294038374,1762294038.374828,"DIR_INV=0"
1762294038376,1762294038.376029,"RATE_HZ=200"
1762294038376,1762294038.376096,"REWIND_CAL_IN=1.000"
1762294040411,1762294040.411949,"3"
1762294042411,1762294042.411232,"1"
1762294043639,1762294043.639291,"START t_ms=135311, t_s=135.31"
136465,1762294044.838650,"0.07143,136500"
138350,1762294046.700497,"0.28059,0.18680,138370"
147215,1762294055.595575,"0.00000,147240"
147485,1762294055.865456,"0.00000,0.00000,147510"
149930,1762294058.308599,"0.00000,0.00000,149955"
152940,1762294061.342789,"0.00000,152965"
153210,1762294061.612950,"0.00000,153245"
155150,1762294063.565836,"0.00000,155185"
156000,1762294064.402566,"0.00000,156035"
156550,1762294064.942468,"0.00000,0.00000,156565"
159870,1762294068.290592,"1.00000,0.00000,159900"
161810,1762294070.209093,"13.18487,-1.00000,0.00000,161840"
167295,1762294075.693780,"7.68218,-1.00000,0.00000,167315"
170260,1762294078.667936,"0.00000,170280"
171065,1762294079.485822,"1.00000,0.00000,171090"
172705,1762294081.146808,"1.00000,0.00000,172745"
174405,1762294082.873554,"0.00000,174455"
174965,1762294083.154335,"=== RUN END ==="
174965,1762294083.220840,"Type START to run again, or SHOW to view config."
