time_ms,time_ts,chatter
1762284922478,1762284922.478204,"-- Current Config --"
1762284922478,1762284922.478378,"MOTOR_STEP_DEG=1.800"
1762284922478,1762284922.478441,"WHEEL_DIAM_IN=3.750"
1762284922478,1762284922.478505,"ACCEL_FT=4.000"
1762284922478,1762284922.478558,"CRUISE_FT=10.000"
1762284922481,1762284922.481419,"DECEL_FT=4.000"
1762284922481,1762284922.481652,"VMAX_FPS=3.000"
1762284922482,1762284922.482134,"PAUSE_MS=10000"
1762284922482,1762284922.482486,"REWIND_TIME_S=30"
1762284922482,1762284922.482555,"DIR_INV=0"
1762284922482,1762284922.482867,"RATE_HZ=200"
1762284922482,1762284922.482930,"REWIND_CAL_IN=1.000"
1762284925532,1762284925.532079,"WHISTLE!"
1762284926518,1762284926.518599,"1"
1762284927738,1762284927.738916,"START t_ms=2142580, t_s=2142.58"
2143460,1762284928.654399,"0.07048,2143485"
2143730,1762284928.910752,"0.07143,2143745"
2146380,1762284931.577410,"0.34063,2146395"
2147190,1762284932.385951,"0.87102,0.70332,2147205"
2148510,1762284933.721140,"1.82713,2148525"
2149585,1762284934.793225,"0.00000,2149615"
2149860,1762284935.065959,"3.00000,0.00000,2149875"
2150395,1762284935.628591,"0.00000,2150425"
2152860,1762284938.076916,"1.80299,2152890"
2153940,1762284939.152362,"1.00000,-0.64091,2153970"
2155020,1762284940.239155,"0.00000,2155055"
2157500,1762284942.736567,"0.00000,0.00000,2157535"
2161965,1762284947.214282,"18.00034,0.00000,0.00000,2162000"
2165550,1762284950.786168,"0.00000,2165575"
2169670,1762284954.907174,"0.00000,2169685"
2171565,1762284956.801168,"1.00000,0.00000,2171590"
2172100,1762284957.359154,"0.00000,2172130"
2172925,1762284958.187117,"1.00000,0.00000,2172970"
2173215,1762284958.452668,"0.00000,2173230"
2176210,1762284961.456009,"0.00000,2176235"
2176480,1762284961.724204,"0.00000,2176495"
2178365,1762284963.623047,"3.86809,-1.00000,0.00000,2178380"
2178910,1762284964.172203,"0.00000,2178935"
2179180,1762284964.443289,"0.00000,2179210"
2179455,1762284964.715121,"0.00000,2179480"
2181400,1762284966.702691,"1.00000,0.00000,2181445"
2182235,1762284967.261032,"=== RUN END ==="
2182235,1762284967.294925,"Type START to run again, or SHOW to view config."
