time_ms,time_ts,chatter
1762295361375,1762295361.375975,"-- Current Config --"
1762295361376,1762295361.376149,"MOTOR_STEP_DEG=1.800"
1762295361376,1762295361.376549,"WHEEL_DIAM_IN=3.750"
1762295361377,1762295361.377621,"ACCEL_FT=4.000"
1762295361377,1762295361.377662,"CRUISE_FT=10.000"
1762295361377,1762295361.377694,"DECEL_FT=4.000"
1762295361377,1762295361.377750,"VMAX_FPS=3.000"
1762295361377,1762295361.377805,"PAUSE_MS=10000"
1762295361377,1762295361.377869,"REWIND_TIME_S=30"
1762295361377,1762295361.377922,"DIR_INV=0"
1762295361378,1762295361.378104,"RATE_HZ=200"
1762295361378,1762295361.378138,"REWIND_CAL_IN=1.000"
1762295361433,1762295361.433769,"START received."
1762295361437,1762295361.437436,"=== PLAN (before motion) ==="
1762295361442,1762295361.442249,"Wheel dia=3.750 in, circ=0.98175 ft"
1762295361442,1762295361.442362,"steps/rev=200.0, steps/ft=203.72"
1762295361442,1762295361.442512,"Vpeak (ft/s)=3.000"
1762295361442,1762295361.442885,"Accel a (ft/s^2)=1.125"
1762295361442,1762295361.442938,"Decel d (ft/s^2)=1.125"
1762295361442,1762295361.442995,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762295361443,1762295361.443066,"Rewind early-stop (in): 1.000"
1762295361443,1762295361.443114,"=== END PLAN ==="
1762295361443,1762295361.443413,"=== COUNTDOWN ==="
1762295361443,1762295361.443460,"5"
1762295362437,1762295362.437711,"4"
1762295364434,1762295364.434445,"WHISTLE!"
1762295365436,1762295365.436028,"1"
1762295366653,1762295366.653657,"START t_ms=1456279, t_s=1456.28"
1459274,1762295369.680795,"0.27406,0.18187,1459299"
1462464,1762295372.876005,"4.07916,3.00000,0.00000,1462489"
1465419,1762295375.844235,"3.00000,0.00000,1465449"
1465694,1762295376.101478,"3.00000,0.00000,1465709"
1467569,1762295377.995525,"1.00000,-0.65611,1467599"
1472499,1762295382.947064,"0.00000,1472529"
1473319,1762295383.782678,"0.00000,1473354"
1473599,1762295384.067820,"18.00034,0.00000,0.00000,1473639"
1474169,1762295384.618444,"0.00000,0.00000,1474194"
1475269,1762295385.725115,"18.00034,0.00000,0.00000,1475304"
1476104,1762295386.567001,"0.00000,1476139"
1476664,1762295387.100258,"18.00034,0.00000,0.00000,1476689"
1477194,1762295387.662631,"0.00000,1477229"
1477754,1762295388.197248,"0.00000,0.00000,1477779"
1483344,1762295393.788334,"1.00000,0.00000,1483359"
1484144,1762295394.630960,"1.00000,0.00000,1484189"
1484714,1762295395.171638,"1.00000,0.00000,1484729"
1486344,1762295396.792734,"9.61622,-1.00000,0.00000,1486364"
1487684,1762295398.167958,"0.00000,1487724"
1489334,1762295399.792801,"1.00000,0.00000,1489354"
1490444,1762295400.902109,"0.00000,1490464"
1492944,1762295403.431723,"0.00000,1492969"
1493784,1762295404.282573,"1.00000,0.00000,1493829"
1494074,1762295404.552989,"1.00000,0.00000,1494104"
1495769,1762295406.157887,"0.12272,-1.00000,0.00000,1495809"
1495934,1762295406.158680,"=== RUN END ==="
1495934,1762295406.211843,"Type START to run again, or SHOW to view config."
