time_ms,time_ts,chatter
1762285268199,1762285268.199689,"-- Current Config --"
1762285268199,1762285268.199866,"MOTOR_STEP_DEG=1.800"
1762285268200,1762285268.200980,"WHEEL_DIAM_IN=3.750"
1762285268201,1762285268.201321,"ACCEL_FT=4.000"
1762285268201,1762285268.201615,"CRUISE_FT=10.000"
1762285268201,1762285268.201903,"DECEL_FT=4.000"
1762285268202,1762285268.202192,"VMAX_FPS=3.000"
1762285268202,1762285268.202466,"PAUSE_MS=10000"
1762285268203,1762285268.203566,"REWIND_TIME_S=30"
1762285268203,1762285268.203631,"DIR_INV=0"
1762285268203,1762285268.203730,"RATE_HZ=200"
1762285268204,1762285268.204580,"REWIND_CAL_IN=1.000"
1762285268256,1762285268.256828,"START received."
1762285268258,1762285268.258255,"=== PLAN (before motion) ==="
1762285268261,1762285268.261916,"Wheel dia=3.750 in, circ=0.98175 ft"
1762285268261,1762285268.261980,"steps/rev=200.0, steps/ft=203.72"
1762285268262,1762285268.262034,"Vpeak (ft/s)=3.000"
1762285268262,1762285268.262640,"Accel a (ft/s^2)=1.125"
1762285268262,1762285268.262687,"Decel d (ft/s^2)=1.125"
1762285268262,1762285268.262735,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762285268263,1762285268.263304,"Rewind early-stop (in): 1.000"
1762285268263,1762285268.263635,"=== END PLAN ==="
1762285268264,1762285268.264225,"=== COUNTDOWN ==="
1762285268265,1762285268.265616,"5"
1762285273474,1762285273.474380,"START t_ms=2487765, t_s=2487.76"
2491290,1762285277.042907,"0.61850,0.39122,0.27381,2491320"
2493405,1762285279.171784,"1.69360,2493430"
2494470,1762285280.231319,"0.00000,2494490"
2496650,1762285282.417517,"0.00000,2496675"
2498530,1762285284.297750,"1.21691,2498565"
2501820,1762285287.597041,"0.00000,2501835"
2502365,1762285288.149632,"0.00000,0.00000,2502395"
2502915,1762285288.681671,"18.00034,0.00000,0.00000,2502940"
2504570,1762285290.350165,"0.00000,2504590"
2507555,1762285293.349464,"0.00000,0.00000,2507585"
2507830,1762285293.628146,"0.00000,2507860"
2508385,1762285294.169659,"0.00000,0.00000,2508410"
2511705,1762285297.503099,"1.00000,0.00000,2511735"
2514985,1762285300.807850,"12.45347,-1.00000,0.00000,2515020"
2515265,1762285301.083196,"0.00000,2515310"
2516385,1762285302.203012,"0.00000,2516430"
2516675,1762285302.482095,"0.00000,2516700"
2516945,1762285302.742188,"0.00000,2516980"
2517485,1762285303.287988,"9.94510,-1.00000,0.00000,2517520"
2518030,1762285303.844049,"1.00000,0.00000,2518055"
2519700,1762285305.498051,"0.00000,2519720"
2524575,1762285310.370644,"0.00000,2524595"
2525105,1762285310.925569,"1.00000,0.00000,2525130"
2526215,1762285312.044006,"0.00000,2526245"
2527335,1762285312.999587,"1.00000,0.00000,2527365"
2527420,1762285313.000693,"=== RUN END ==="
2527420,1762285313.049538,"Type START to run again, or SHOW to view config."
