time_ms,time_ts,chatter
1762286346545,1762286346.545099,"-- Current Config --"
1762286346547,1762286346.547993,"MOTOR_STEP_DEG=1.800"
1762286346548,1762286346.548157,"WHEEL_DIAM_IN=3.750"
1762286346548,1762286346.548270,"ACCEL_FT=4.000"
1762286346549,1762286346.549279,"CRUISE_FT=10.000"
1762286346549,1762286346.549377,"DECEL_FT=4.000"
1762286346549,1762286346.549451,"VMAX_FPS=3.000"
1762286346549,1762286346.549936,"PAUSE_MS=10000"
1762286346549,1762286346.549992,"REWIND_TIME_S=30"
1762286346550,1762286346.550062,"DIR_INV=0"
1762286346550,1762286346.550436,"RATE_HZ=200"
1762286346550,1762286346.550488,"REWIND_CAL_IN=1.000"
1762286347584,1762286347.584451,"4"
1762286349583,1762286349.583156,"WHISTLE!"
1762286350586,1762286350.586349,"1"
1762286351815,1762286351.815504,"START t_ms=3564399, t_s=3564.40"
3565289,1762286352.748031,"0.07062,3565314"
3566099,1762286353.544081,"0.07371,3566129"
3566634,1762286354.080460,"0.10425,3566649"
3569549,1762286356.984798,"1.16516,3569564"
3571424,1762286358.885670,"3.00000,0.00000,3571444"
3572239,1762286359.684371,"3.00000,0.00000,3572259"
3575199,1762286362.664471,"1.17308,3575234"
3577389,1762286364.851919,"0.00000,0.00000,3577404"
3579034,1762286366.501007,"0.00000,3579059"
3579839,1762286367.312632,"0.00000,0.00000,3579859"
3580669,1762286368.158229,"0.00000,0.00000,3580699"
3582619,1762286370.115768,"0.00000,0.00000,3582654"
3582899,1762286370.382125,"0.00000,3582929"
3584839,1762286372.347805,"0.00000,3584874"
3587904,1762286375.417480,"0.00000,3587939"
3588469,1762286375.987175,"1.00000,0.00000,3588504"
3588749,1762286376.257989,"1.00000,0.00000,3588794"
3589039,1762286376.517239,"0.00000,3589064"
3590684,1762286378.176719,"0.00000,3590719"
3591784,1762286379.280516,"1.00000,0.00000,3591809"
3597264,1762286384.794901,"6.76424,-1.00000,0.00000,3597319"
3599439,1762286386.945894,"4.61421,-1.00000,0.00000,3599459"
3601084,1762286388.589019,"0.00000,3601104"
3601909,1762286389.440301,"0.00000,3601944"
3603319,1762286390.842501,"0.00000,3603359"
3604054,1762286391.339174,"=== RUN END ==="
3604054,1762286391.393907,"Type START to run again, or SHOW to view config."
