time_ms,time_ts,chatter
1762295414510,1762295414.510533,"-- Current Config --"
1762295414513,1762295414.513587,"MOTOR_STEP_DEG=1.800"
1762295414514,1762295414.514090,"WHEEL_DIAM_IN=3.750"
1762295414514,1762295414.514227,"ACCEL_FT=4.000"
1762295414514,1762295414.514575,"CRUISE_FT=10.000"
1762295414514,1762295414.514638,"DECEL_FT=4.000"
1762295414515,1762295414.515056,"VMAX_FPS=3.000"
1762295414515,1762295414.515116,"PAUSE_MS=10000"
1762295414516,1762295414.516581,"REWIND_TIME_S=30"
1762295414516,1762295414.516637,"DIR_INV=0"
1762295414516,1762295414.516717,"RATE_HZ=200"
1762295414520,1762295414.520394,"REWIND_CAL_IN=1.000"
1762295416550,1762295416.550267,"3"
1762295418560,1762295418.560266,"1"
1762295419782,1762295419.782802,"START t_ms=1509316, t_s=1509.32"
1510731,1762295421.229249,"0.07238,1510761"
1513941,1762295424.447949,"0.88690,0.71835,1513966"
1514211,1762295424.704453,"0.92983,1514236"
1515261,1762295425.771423,"2.61221,1.82561,1515281"
1516586,1762295427.095017,"0.00000,1516621"
1517946,1762295428.471720,"0.00000,1517976"
1518221,1762295428.731293,"0.00000,1518256"
1520096,1762295430.612352,"1.53727,-1.19707,1520131"
1521166,1762295431.695361,"18.00034,0.00000,0.00000,1521196"
1523621,1762295434.164451,"0.00000,0.00000,1523651"
1525566,1762295436.091655,"0.00000,0.00000,1525591"
1526111,1762295436.646533,"0.00000,1526136"
1528046,1762295438.588205,"0.00000,1528076"
1529456,1762295439.987797,"0.00000,0.00000,1529486"
1529731,1762295440.261629,"0.00000,0.00000,1529751"
1531116,1762295441.632819,"0.00000,1531136"
1533061,1762295443.616567,"1.00000,0.00000,1533096"
1534746,1762295445.293199,"1.00000,0.00000,1534781"
1535296,1762295445.857777,"13.70520,-1.00000,0.00000,1535326"
1535861,1762295446.415103,"1.00000,0.00000,1535896"
1536971,1762295447.513770,"0.00000,1537006"
1537251,1762295447.799512,"0.00000,1537266"
1537801,1762295448.356100,"0.00000,1537826"
1545211,1762295455.783868,"1.00000,0.00000,1545256"
1545501,1762295456.051346,"0.00000,1545531"
1546886,1762295457.452426,"0.00000,1546911"
1547156,1762295457.733590,"0.00000,1547191"
1547721,1762295458.298806,"0.00000,1547746"
1548971,1762295459.281518,"=== RUN END ==="
1548971,1762295459.316643,"Type START to run again, or SHOW to view config."
