time_ms,time_ts,chatter
1762291200331,1762291200.331608,"-- Current Config --"
1762291200331,1762291200.331807,"MOTOR_STEP_DEG=1.800"
1762291200332,1762291200.332344,"WHEEL_DIAM_IN=3.750"
1762291200332,1762291200.332452,"ACCEL_FT=4.000"
1762291200332,1762291200.332581,"CRUISE_FT=10.000"
1762291200332,1762291200.332652,"DECEL_FT=4.000"
1762291200333,1762291200.333735,"VMAX_FPS=3.000"
1762291200334,1762291200.334571,"PAUSE_MS=10000"
1762291200335,1762291200.335125,"REWIND_TIME_S=30"
1762291200336,1762291200.336281,"DIR_INV=0"
1762291200336,1762291200.336370,"RATE_HZ=200"
1762291200336,1762291200.336571,"REWIND_CAL_IN=1.000"
1762291200391,1762291200.391743,"START received."
1762291200392,1762291200.392361,"=== PLAN (before motion) ==="
1762291200396,1762291200.396217,"Wheel dia=3.750 in, circ=0.98175 ft"
1762291200396,1762291200.396517,"steps/rev=200.0, steps/ft=203.72"
1762291200396,1762291200.396809,"Vpeak (ft/s)=3.000"
1762291200396,1762291200.396843,"Accel a (ft/s^2)=1.125"
1762291200396,1762291200.396868,"Decel d (ft/s^2)=1.125"
1762291200396,1762291200.396894,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762291200396,1762291200.396924,"Rewind early-stop (in): 1.000"
1762291200397,1762291200.397351,"=== END PLAN ==="
1762291200397,1762291200.397683,"=== COUNTDOWN ==="
1762291200398,1762291200.398798,"5"
1762291201379,1762291201.379695,"4"
1762291202393,1762291202.393686,"3"
1762291203381,1762291203.381431,"WHISTLE!"
1762291204398,1762291204.398117,"1"
1762291205605,1762291205.605762,"START t_ms=705538, t_s=705.54"
706142,1762291206.246806,"0.06967,706172"
706678,1762291206.784592,"0.07143,706707"
711457,1762291211.582797,"2.57766,1.82713,711482"
711727,1762291211.840563,"0.00000,711757"
712002,1762291212.100966,"4.88910,3.00000,0.00000,712017"
721177,1762291221.328362,"0.00000,0.00000,721207"
723947,1762291224.091730,"0.00000,723972"
724492,1762291224.641586,"18.00034,0.00000,0.00000,724522"
725042,1762291225.175122,"0.00000,725062"
726962,1762291227.108974,"0.00000,726992"
727767,1762291227.929314,"17.47020,-1.00000,0.00000,727802"
730022,1762291230.167797,"15.21709,-1.00000,0.00000,730047"
730562,1762291230.725312,"0.00000,730597"
730842,1762291230.993494,"1.00000,0.00000,730872"
734997,1762291235.161948,"0.00000,735022"
736382,1762291236.556451,"0.00000,736432"
738857,1762291239.001821,"0.00000,738877"
741287,1762291241.468074,"1.00000,0.00000,741322"
742687,1762291242.876824,"0.00000,742717"
742962,1762291243.148405,"0.00000,743007"
743812,1762291244.008391,"1.00000,0.00000,743852"
744097,1762291244.295664,"1.00000,0.00000,744137"
744962,1762291245.138306,"0.19635,-1.00000,0.00000,744992"
745192,1762291245.144217,"=== RUN END ==="
745192,1762291245.191576,"Type START to run again, or SHOW to view config."
