time_ms,time_ts,chatter
1762294432676,1762294432.676276,"-- Current Config --"
1762294432676,1762294432.676421,"MOTOR_STEP_DEG=1.800"
1762294432676,1762294432.676493,"WHEEL_DIAM_IN=3.750"
1762294432676,1762294432.676542,"ACCEL_FT=4.000"
1762294432676,1762294432.676603,"CRUISE_FT=10.000"
1762294432676,1762294432.676660,"DECEL_FT=4.000"
1762294432676,1762294432.676718,"VMAX_FPS=3.000"
1762294432676,1762294432.676777,"PAUSE_MS=10000"
1762294432679,1762294432.679417,"REWIND_TIME_S=30"
1762294432679,1762294432.679754,"DIR_INV=0"
1762294432680,1762294432.680054,"RATE_HZ=200"
1762294432681,1762294432.681114,"REWIND_CAL_IN=1.000"
1762294432739,1762294432.739631,"START received."
1762294432740,1762294432.740047,"=== PLAN (before motion) ==="
1762294432743,1762294432.743881,"Wheel dia=3.750 in, circ=0.98175 ft"
1762294432743,1762294432.743912,"steps/rev=200.0, steps/ft=203.72"
1762294432743,1762294432.743937,"Vpeak (ft/s)=3.000"
1762294432743,1762294432.743960,"Accel a (ft/s^2)=1.125"
1762294432743,1762294432.743997,"Decel d (ft/s^2)=1.125"
1762294432744,1762294432.744024,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762294432744,1762294432.744070,"Rewind early-stop (in): 1.000"
1762294432744,1762294432.744432,"=== END PLAN ==="
1762294432744,1762294432.744457,"=== COUNTDOWN ==="
1762294432744,1762294432.744483,"5"
1762294433735,1762294433.735515,"4"
1762294434745,1762294434.745936,"3"
1762294435745,1762294435.745913,"WHISTLE!"
1762294436743,1762294436.743737,"1"
1762294437955,1762294437.955157,"START t_ms=529037, t_s=529.04"
537686,1762294446.655269,"11.47663,3.00000,0.00000,537711"
542316,1762294451.307459,"0.00000,542346"
542866,1762294451.858950,"0.00000,542901"
543976,1762294452.944406,"18.00034,0.00000,0.00000,543996"
544501,1762294453.512939,"0.00000,0.00000,544536"
544781,1762294453.779878,"0.00000,0.00000,544821"
548336,1762294457.342086,"0.00000,0.00000,548371"
549436,1762294458.431264,"0.00000,549451"
550801,1762294459.809325,"0.00000,550831"
551631,1762294460.646163,"0.00000,551661"
552746,1762294461.763470,"1.00000,0.00000,552776"
553586,1762294462.592598,"15.14346,-1.00000,0.00000,553616"
553861,1762294462.854858,"0.00000,553886"
554686,1762294463.704749,"1.00000,0.00000,554731"
555801,1762294464.823631,"0.00000,555851"
556361,1762294465.371698,"0.00000,556391"
556906,1762294465.911199,"1.00000,0.00000,556931"
557451,1762294466.459289,"0.00000,557476"
557721,1762294466.734278,"0.00000,557746"
563941,1762294472.952831,"0.00000,563966"
565031,1762294474.051699,"3.64719,-1.00000,0.00000,565056"
567241,1762294476.290158,"0.00000,567276"
567821,1762294476.862681,"0.00000,567856"
568691,1762294477.489331,"=== RUN END ==="
568691,1762294477.541798,"Type START to run again, or SHOW to view config."
