time_ms,time_ts,chatter
1762294948181,1762294948.181602,"-- Current Config --"
1762294948182,1762294948.182841,"MOTOR_STEP_DEG=1.800"
1762294948183,1762294948.183427,"WHEEL_DIAM_IN=3.750"
1762294948183,1762294948.183980,"ACCEL_FT=4.000"
1762294948184,1762294948.184274,"CRUISE_FT=10.000"
1762294948185,1762294948.185362,"DECEL_FT=4.000"
1762294948185,1762294948.185428,"VMAX_FPS=3.000"
1762294948185,1762294948.185502,"PAUSE_MS=10000"
1762294948185,1762294948.185543,"REWIND_TIME_S=30"
1762294948185,1762294948.185577,"DIR_INV=0"
1762294948185,1762294948.185611,"RATE_HZ=200"
1762294948185,1762294948.185642,"REWIND_CAL_IN=1.000"
1762294948238,1762294948.238352,"START received."
1762294948239,1762294948.239143,"=== PLAN (before motion) ==="
1762294948242,1762294948.242966,"Wheel dia=3.750 in, circ=0.98175 ft"
1762294948243,1762294948.243549,"steps/rev=200.0, steps/ft=203.72"
1762294948243,1762294948.243876,"Vpeak (ft/s)=3.000"
1762294948244,1762294948.244178,"Accel a (ft/s^2)=1.125"
1762294948244,1762294948.244503,"Decel d (ft/s^2)=1.125"
1762294948245,1762294948.245587,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762294948245,1762294948.245651,"Rewind early-stop (in): 1.000"
1762294948245,1762294948.245738,"=== END PLAN ==="
1762294948245,1762294948.245803,"=== COUNTDOWN ==="
1762294948246,1762294948.246630,"5"
1762294949240,1762294949.240240,"4"
1762294950238,1762294950.238850,"3"
1762294951243,1762294951.244000,"WHISTLE!"
1762294952247,1762294952.247017,"1"
1762294953455,1762294953.455857,"START t_ms=1043738, t_s=1043.74"
1043978,1762294953.816458,"0.12000,0.06872,1044093"
1046468,1762294956.210296,"0.22897,0.14850,1046483"
1048313,1762294958.058277,"0.68090,1048328"
1048833,1762294958.603236,"1.30477,1.11189,1048853"
1051498,1762294961.266029,"0.00000,1051528"
1053088,1762294962.846270,"3.00000,0.00000,1053108"
1057908,1762294967.709379,"0.00000,1057943"
1059568,1762294969.377956,"0.00000,0.00000,1059608"
1060133,1762294969.937278,"0.00000,0.00000,1060168"
1060413,1762294970.208025,"0.00000,1060443"
1060963,1762294970.764036,"0.00000,1060993"
1063678,1762294973.466358,"18.00034,0.00000,0.00000,1063693"
1065038,1762294974.851120,"0.00000,0.00000,1065068"
1065313,1762294975.124943,"0.00000,1065348"
1068363,1762294978.180230,"1.00000,0.00000,1068403"
1068648,1762294978.460045,"1.00000,0.00000,1068673"
1068918,1762294978.737837,"0.00000,1068953"
1070333,1762294980.149130,"0.00000,1070373"
1072838,1762294982.666013,"0.00000,1072883"
1073128,1762294982.941397,"1.00000,0.00000,1073153"
1074768,1762294984.590466,"0.00000,1074793"
1076958,1762294986.784505,"1.00000,0.00000,1076983"
1078323,1762294988.151530,"0.00000,1078368"
1079138,1762294988.938531,"1.00000,0.00000,1079158"
1079663,1762294989.470335,"1.00000,0.00000,1079688"
1080993,1762294990.805625,"0.00000,1081013"
1081528,1762294991.334779,"1.00000,0.00000,1081548"
1082608,1762294992.438862,"1.00000,0.00000,1082638"
1083393,1762294992.971096,"=== RUN END ==="
1083393,1762294993.018627,"Type START to run again, or SHOW to view config."
