time_ms,time_ts,chatter
1762287024142,1762287024.142297,"-- Current Config --"
1762287024142,1762287024.142477,"MOTOR_STEP_DEG=1.800"
1762287024142,1762287024.142576,"WHEEL_DIAM_IN=3.750"
1762287024142,1762287024.142648,"ACCEL_FT=4.000"
1762287024145,1762287024.145302,"CRUISE_FT=10.000"
1762287024145,1762287024.145371,"DECEL_FT=4.000"
1762287024145,1762287024.145419,"VMAX_FPS=3.000"
1762287024145,1762287024.145784,"PAUSE_MS=10000"
1762287024146,1762287024.146226,"REWIND_TIME_S=30"
1762287024146,1762287024.146553,"DIR_INV=0"
1762287024146,1762287024.146592,"RATE_HZ=200"
1762287024146,1762287024.146640,"REWIND_CAL_IN=1.000"
1762287025171,1762287025.171351,"4"
1762287028185,1762287028.185042,"1"
1762287029404,1762287029.404844,"START t_ms=4240921, t_s=4240.92"
4241161,1762287029.780390,"0.12000,0.06872,4241291"
4250596,1762287039.129554,"1.90108,4250616"
4251141,1762287039.659194,"15.87977,2.18416,-1.86872,4251161"
4251406,1762287039.931863,"1.59224,4251421"
4252476,1762287041.011966,"1.00000,-0.59639,4252506"
4253021,1762287041.538498,"0.00000,0.00000,4253041"
4256306,1762287044.864623,"0.00000,0.00000,4256336"
4261001,1762287049.577072,"0.00000,0.00000,4261036"
4263776,1762287052.336057,"0.00000,4263811"
4264326,1762287052.866933,"0.00000,4264351"
4265691,1762287054.250453,"1.00000,0.00000,4265721"
4266241,1762287054.797552,"0.00000,4266256"
4267086,1762287055.668241,"0.00000,4267131"
4271766,1762287060.344205,"0.00000,4271806"
4272586,1762287061.133811,"1.00000,0.00000,4272601"
4272846,1762287061.401118,"1.00000,0.00000,4272866"
4276131,1762287064.723524,"0.00000,4276166"
4276411,1762287065.005400,"4.14297,-1.00000,0.00000,4276446"
4280121,1762287068.722483,"1.00000,0.00000,4280161"
4280576,1762287068.909997,"=== RUN END ==="
4280576,1762287068.960452,"Type START to run again, or SHOW to view config."
