time_ms,time_ts,chatter
1762291094246,1762291094.246653,"-- Current Config --"
1762291094247,1762291094.247972,"MOTOR_STEP_DEG=1.800"
1762291094248,1762291094.248049,"WHEEL_DIAM_IN=3.750"
1762291094248,1762291094.248119,"ACCEL_FT=4.000"
1762291094249,1762291094.249491,"CRUISE_FT=10.000"
1762291094249,1762291094.249555,"DECEL_FT=4.000"
1762291094249,1762291094.249620,"VMAX_FPS=3.000"
1762291094249,1762291094.249672,"PAUSE_MS=10000"
1762291094249,1762291094.249713,"REWIND_TIME_S=30"
1762291094250,1762291094.250143,"DIR_INV=0"
1762291094250,1762291094.250173,"RATE_HZ=200"
1762291094250,1762291094.250249,"REWIND_CAL_IN=1.000"
1762291094308,1762291094.308183,"START received."
1762291094308,1762291094.308663,"=== PLAN (before motion) ==="
1762291094312,1762291094.312482,"Wheel dia=3.750 in, circ=0.98175 ft"
1762291094312,1762291094.312521,"steps/rev=200.0, steps/ft=203.72"
1762291094312,1762291094.312551,"Vpeak (ft/s)=3.000"
1762291094312,1762291094.312651,"Accel a (ft/s^2)=1.125"
1762291094312,1762291094.312681,"Decel d (ft/s^2)=1.125"
1762291094312,1762291094.312706,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762291094312,1762291094.312739,"Rewind early-stop (in): 1.000"
1762291094312,1762291094.312787,"=== END PLAN ==="
1762291094312,1762291094.312813,"=== COUNTDOWN ==="
1762291094312,1762291094.312833,"5"
1762291095295,1762291095.295932,"4"
1762291096298,1762291096.298892,"3"
1762291097298,1762291097.298892,"WHISTLE!"
1762291098315,1762291098.315298,"1"
1762291099523,1762291099.523309,"START t_ms=599610, t_s=599.61"
599849,1762291099.896204,"0.06872,599964"
602884,1762291102.852669,"0.53014,0.33019,0.22502,602909"
604754,1762291104.718301,"1.36342,1.16516,604774"
605020,1762291104.982748,"1.46694,605049"
607694,1762291107.685660,"3.00000,0.00000,607724"
610669,1762291110.640907,"0.86547,610704"
611214,1762291111.184950,"1.00000,-0.58509,611244"
612309,1762291112.316920,"0.00000,0.00000,612354"
613964,1762291113.961400,"0.00000,613999"
616199,1762291116.189610,"0.00000,0.00000,616229"
617569,1762291117.555499,"0.00000,617594"
620039,1762291120.015818,"18.00034,0.00000,0.00000,620064"
620574,1762291120.579830,"18.00034,0.00000,0.00000,620609"
620854,1762291120.837876,"0.00000,620884"
621664,1762291121.663767,"0.00000,621689"
622769,1762291122.769438,"0.00000,622799"
623044,1762291123.043214,"16.26265,-1.00000,0.00000,623074"
626079,1762291126.079527,"0.00000,626099"
626624,1762291126.611452,"1.00000,0.00000,626649"
629619,1762291129.626614,"0.00000,629659"
635354,1762291135.372718,"0.00000,635384"
638384,1762291138.424567,"1.00000,0.00000,638419"
