time_ms,time_ts,chatter
1762283992677,1762283992.677723,"-- Current Config --"
1762283992677,1762283992.677921,"MOTOR_STEP_DEG=1.800"
1762283992678,1762283992.678414,"WHEEL_DIAM_IN=3.750"
1762283992678,1762283992.678510,"ACCEL_FT=4.000"
1762283992678,1762283992.678575,"CRUISE_FT=10.000"
1762283992678,1762283992.678626,"DECEL_FT=4.000"
1762283992678,1762283992.678677,"VMAX_FPS=3.000"
1762283992678,1762283992.678724,"PAUSE_MS=10000"
1762283992678,1762283992.678772,"REWIND_TIME_S=30"
1762283992679,1762283992.679859,"DIR_INV=0"
1762283992679,1762283992.679905,"RATE_HZ=200"
1762283992679,1762283992.679940,"REWIND_CAL_IN=1.000"
1762283992733,1762283992.733514,"START received."
1762283992733,1762283992.733794,"=== PLAN (before motion) ==="
1762283992737,1762283992.737965,"Wheel dia=3.750 in, circ=0.98175 ft"
1762283992738,1762283992.738021,"steps/rev=200.0, steps/ft=203.72"
1762283992738,1762283992.738073,"Vpeak (ft/s)=3.000"
1762283992738,1762283992.738135,"Accel a (ft/s^2)=1.125"
1762283992738,1762283992.738309,"Decel d (ft/s^2)=1.125"
1762283992739,1762283992.739480,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762283992739,1762283992.739553,"Rewind early-stop (in): 1.000"
1762283992739,1762283992.739605,"=== END PLAN ==="
1762283992739,1762283992.739665,"=== COUNTDOWN ==="
1762283992740,1762283992.740062,"5"
1762283993736,1762283993.736251,"4"
1762283994738,1762283994.738656,"3"
1762283996737,1762283996.737695,"1"
1762283997963,1762283997.963058,"0.12000,0.06749,1214319"
1214564,1762283998.333854,"0.12000,0.06872,1214679"
1214924,1762283998.601849,"0.06967,1214949"
1215729,1762283999.418874,"0.12000,0.07224,1215754"
1217644,1762284001.321671,"0.23293,1217659"
1218179,1762284001.856738,"0.49288,0.35885,1218194"
1220059,1762284003.739756,"1.76926,1220079"
1225524,1762284009.225049,"0.72126,1225544"
1225789,1762284009.510970,"0.61547,1225819"
1226349,1762284010.050673,"0.00000,1226384"
1226889,1762284010.589566,"0.00000,1226909"
1228524,1762284012.365920,"0.00000,0.00000,1228689"
1229209,1762284012.927853,"0.00000,1229244"
1230309,1762284014.034961,"0.00000,1230334"
1231394,1762284015.129447,"0.00000,0.00000,1231429"
1234174,1762284017.893093,"0.00000,0.00000,1234199"
1234444,1762284018.171752,"0.00000,1234469"
1234994,1762284018.703538,"0.00000,0.00000,1235009"
1237179,1762284020.927177,"16.83697,-1.00000,0.00000,1237209"
1237749,1762284021.460671,"16.27247,-1.00000,0.00000,1237769"
1239139,1762284022.866146,"1.00000,0.00000,1239159"
1239404,1762284023.196460,"0.00000,1239434"
1239679,1762284023.491397,"1.00000,0.00000,1239764"
1240599,1762284024.392133,"0.00000,1240624"
1241204,1762284024.973073,"0.00000,1241224"
1241784,1762284025.571945,"12.17367,-1.00000,0.00000,1241849"
1245104,1762284028.858477,"0.00000,1245149"
1250764,1762284034.534878,"1.00000,0.00000,1250799"
1253219,1762284036.968976,"0.00000,1253249"
1253969,1762284037.512570,"=== RUN END ==="
1253969,1762284037.576437,"Type START to run again, or SHOW to view config."
