time_ms,time_ts,chatter
1762290938995,1762290938.995145,"-- Current Config --"
1762290938995,1762290938.995283,"MOTOR_STEP_DEG=1.800"
1762290938998,1762290938.998174,"WHEEL_DIAM_IN=3.750"
1762290938998,1762290938.998245,"ACCEL_FT=4.000"
1762290938998,1762290938.998313,"CRUISE_FT=10.000"
1762290938998,1762290938.998628,"DECEL_FT=4.000"
1762290938998,1762290938.998691,"VMAX_FPS=3.000"
1762290938999,1762290938.999006,"PAUSE_MS=10000"
1762290938999,1762290938.999083,"REWIND_TIME_S=30"
1762290938999,1762290938.999527,"DIR_INV=0"
1762290938999,1762290938.999604,"RATE_HZ=200"
1762290938999,1762290938.999645,"REWIND_CAL_IN=1.000"
1762290939050,1762290939.050405,"START received."
1762290939051,1762290939.051509,"=== PLAN (before motion) ==="
1762290939056,1762290939.056527,"Wheel dia=3.750 in, circ=0.98175 ft"
1762290939056,1762290939.056581,"steps/rev=200.0, steps/ft=203.72"
1762290939056,1762290939.056621,"Vpeak (ft/s)=3.000"
1762290939056,1762290939.056961,"Accel a (ft/s^2)=1.125"
1762290939057,1762290939.057282,"Decel d (ft/s^2)=1.125"
1762290939058,1762290939.058365,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762290939058,1762290939.058469,"Rewind early-stop (in): 1.000"
1762290939058,1762290939.058529,"=== END PLAN ==="
1762290939058,1762290939.058579,"=== COUNTDOWN ==="
1762290939058,1762290939.058627,"5"
1762290940057,1762290940.057747,"4"
1762290944281,1762290944.281333,"START t_ms=444590, t_s=444.59"
445209,1762290944.922127,"0.06967,445234"
445999,1762290945.731554,"0.07224,446024"
446269,1762290945.988336,"0.12085,0.07371,446299"
448934,1762290948.672576,"0.71131,0.55390,448959"
453514,1762290953.250130,"3.00000,0.00000,453549"
455934,1762290955.670368,"1.00000,-0.64637,455954"
456469,1762290956.199876,"0.00000,0.00000,456494"
457809,1762290957.548546,"0.00000,457824"
459734,1762290959.483409,"0.00000,0.00000,459754"
459999,1762290959.757147,"18.00034,0.00000,0.00000,460029"
460554,1762290960.317739,"0.00000,460589"
461394,1762290961.160720,"0.00000,0.00000,461434"
463339,1762290963.102770,"0.00000,463369"
465294,1762290965.083639,"0.00000,0.00000,465339"
465869,1762290965.647434,"0.00000,0.00000,465909"
466154,1762290965.907557,"0.00000,466184"
466694,1762290966.459964,"1.00000,0.00000,466719"
467244,1762290967.018184,"17.04805,-1.00000,0.00000,467274"
468079,1762290967.858572,"1.00000,0.00000,468114"
470049,1762290969.830765,"14.22552,-1.00000,0.00000,470084"
471154,1762290970.930178,"1.00000,0.00000,471194"
471439,1762290971.212222,"0.00000,471459"
473369,1762290973.159258,"1.00000,0.00000,473419"
476129,1762290975.910832,"0.00000,476154"
478844,1762290978.612028,"0.00000,478859"
479374,1762290979.156811,"0.00000,479404"
480194,1762290979.982075,"0.00000,480224"
481849,1762290981.640785,"1.00000,0.00000,481874"
482679,1762290982.472655,"1.00000,0.00000,482714"
483804,1762290983.619874,"0.00000,483849"
484094,1762290983.778519,"0.00000,484129"
484244,1762290983.780688,"=== RUN END ==="
484244,1762290983.828123,"Type START to run again, or SHOW to view config."
