time_ms,time_ts,chatter
1762285727044,1762285727.044766,"-- Current Config --"
1762285727044,1762285727.044909,"MOTOR_STEP_DEG=1.800"
1762285727045,1762285727.045847,"WHEEL_DIAM_IN=3.750"
1762285727045,1762285727.045969,"ACCEL_FT=4.000"
1762285727047,1762285727.047346,"CRUISE_FT=10.000"
1762285727047,1762285727.047420,"DECEL_FT=4.000"
1762285727047,1762285727.047485,"VMAX_FPS=3.000"
1762285727047,1762285727.047570,"PAUSE_MS=10000"
1762285727047,1762285727.047629,"REWIND_TIME_S=30"
1762285727047,1762285727.047665,"DIR_INV=0"
1762285727047,1762285727.047697,"RATE_HZ=200"
1762285727047,1762285727.047758,"REWIND_CAL_IN=1.000"
1762285729081,1762285729.081833,"3"
2946132,1762285732.685531,"0.06872,2946247"
2950222,1762285736.679309,"0.55038,2950237"
2952347,1762285738.828680,"0.00000,2952372"
2953977,1762285740.463207,"3.00000,0.00000,2953997"
2954792,1762285741.256825,"3.00000,0.00000,2954807"
2956117,1762285742.584047,"15.92395,2.16129,-1.85085,2956132"
2958262,1762285744.751114,"0.00000,0.00000,2958292"
2958537,1762285745.029471,"0.00000,2958552"
2959612,1762285746.091260,"0.00000,2959627"
2960407,1762285746.907048,"0.00000,2960437"
2961492,1762285748.006574,"18.00034,0.00000,0.00000,2961522"
2962052,1762285748.558495,"0.00000,2962077"
2962322,1762285748.837037,"0.00000,0.00000,2962357"
2962602,1762285749.112405,"0.00000,0.00000,2962632"
2963712,1762285750.219999,"0.00000,0.00000,2963737"
2964817,1762285751.336526,"0.00000,2964847"
2966217,1762285752.739394,"0.00000,0.00000,2966247"
2966492,1762285753.019535,"0.00000,2966527"
2967872,1762285754.378351,"1.00000,0.00000,2967887"
2972562,1762285759.076457,"12.98852,-1.00000,0.00000,2972597"
2975332,1762285761.850220,"0.00000,2975367"
2976142,1762285762.678327,"1.00000,0.00000,2976182"
2976982,1762285763.499758,"0.00000,2976997"
2978877,1762285765.395953,"1.00000,0.00000,2978897"
2979412,1762285765.950661,"1.00000,0.00000,2979452"
2985152,1762285771.719219,"0.00000,2985197"
2985442,1762285771.821259,"1.00000,0.00000,2985487"
2985527,1762285771.821683,"=== RUN END ==="
2985527,1762285771.874501,"Type START to run again, or SHOW to view config."
