time_ms,time_ts,chatter
1762291340359,1762291340.359378,"-- Current Config --"
1762291340360,1762291340.360400,"MOTOR_STEP_DEG=1.800"
1762291340360,1762291340.360480,"WHEEL_DIAM_IN=3.750"
1762291340360,1762291340.360544,"ACCEL_FT=4.000"
1762291340361,1762291340.361846,"CRUISE_FT=10.000"
1762291340361,1762291340.361915,"DECEL_FT=4.000"
1762291340361,1762291340.361969,"VMAX_FPS=3.000"
1762291340362,1762291340.362027,"PAUSE_MS=10000"
1762291340362,1762291340.362426,"REWIND_TIME_S=30"
1762291340362,1762291340.362478,"DIR_INV=0"
1762291340362,1762291340.362531,"RATE_HZ=200"
1762291340362,1762291340.362567,"REWIND_CAL_IN=1.000"
1762291340418,1762291340.418647,"START received."
1762291340418,1762291340.418894,"=== PLAN (before motion) ==="
1762291340422,1762291340.422646,"Wheel dia=3.750 in, circ=0.98175 ft"
1762291340422,1762291340.422719,"steps/rev=200.0, steps/ft=203.72"
1762291340423,1762291340.423133,"Vpeak (ft/s)=3.000"
1762291340423,1762291340.423188,"Accel a (ft/s^2)=1.125"
1762291340423,1762291340.423243,"Decel d (ft/s^2)=1.125"
1762291340423,1762291340.423285,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762291340423,1762291340.423332,"Rewind early-stop (in): 1.000"
1762291340423,1762291340.423371,"=== END PLAN ==="
1762291340424,1762291340.424383,"=== COUNTDOWN ==="
1762291340424,1762291340.424427,"5"
1762291341422,1762291341.422326,"4"
1762291342411,1762291342.411459,"3"
1762291343411,1762291343.411676,"WHISTLE!"
1762291344426,1762291344.426994,"1"
1762291345634,1762291345.634542,"START t_ms=845358, t_s=845.36"
845597,1762291345.996283,"0.12000,0.06872,845712"
846482,1762291346.813268,"0.12000,0.07130,846512"
848083,1762291348.397162,"0.14850,848108"
850723,1762291351.056854,"1.40861,850747"
850992,1762291351.313725,"1.69360,851022"
853652,1762291353.984978,"0.00000,853672"
853917,1762291354.246380,"0.00000,853947"
854192,1762291354.522607,"3.00000,0.00000,854207"
854452,1762291354.787199,"0.00000,854482"
856072,1762291356.408049,"1.27933,856107"
856612,1762291356.941075,"1.02425,-0.68405,856627"
859897,1762291360.243423,"0.00000,0.00000,859932"
860442,1762291360.770922,"0.00000,860462"
861802,1762291362.158862,"0.00000,861832"
863457,1762291363.815267,"0.00000,863487"
864842,1762291365.211816,"0.00000,0.00000,864872"
865402,1762291365.780901,"0.00000,865432"
866812,1762291367.183031,"0.00000,866842"
867087,1762291367.440393,"0.00000,867122"
872902,1762291373.268353,"1.00000,0.00000,872942"
875132,1762291375.490452,"0.00000,875152"
877292,1762291377.671803,"1.00000,0.00000,877317"
878377,1762291378.726138,"1.00000,0.00000,878392"
878897,1762291379.262082,"0.00000,878917"
879162,1762291379.536104,"1.00000,0.00000,879187"
879982,1762291380.352782,"1.00000,0.00000,880007"
881612,1762291381.999966,"1.00000,0.00000,881637"
882722,1762291383.114384,"1.00000,0.00000,882762"
883007,1762291383.390598,"1.00000,0.00000,883032"
883277,1762291383.665235,"1.00000,0.00000,883307"
884107,1762291384.497824,"1.00000,0.00000,884137"
885012,1762291385.179099,"=== RUN END ==="
885012,1762291385.227321,"Type START to run again, or SHOW to view config."
