time_ms,time_ts,chatter
1762292582178,1762292582.178071,"-- Current Config --"
1762292582180,1762292582.180852,"MOTOR_STEP_DEG=1.800"
1762292582180,1762292582.180938,"WHEEL_DIAM_IN=3.750"
1762292582181,1762292582.181002,"ACCEL_FT=4.000"
1762292582181,1762292582.181049,"CRUISE_FT=10.000"
1762292582181,1762292582.181387,"DECEL_FT=4.000"
1762292582181,1762292582.181435,"VMAX_FPS=3.000"
1762292582181,1762292582.181477,"PAUSE_MS=10000"
1762292582181,1762292582.181515,"REWIND_TIME_S=30"
1762292582181,1762292582.181553,"DIR_INV=0"
1762292582181,1762292582.181591,"RATE_HZ=200"
1762292582181,1762292582.181628,"REWIND_CAL_IN=1.000"
1762292582236,1762292582.236289,"START received."
1762292582239,1762292582.239836,"=== PLAN (before motion) ==="
1762292582240,1762292582.240318,"Wheel dia=3.750 in, circ=0.98175 ft"
1762292582240,1762292582.240657,"steps/rev=200.0, steps/ft=203.72"
1762292582240,1762292582.240973,"Vpeak (ft/s)=3.000"
1762292582241,1762292582.241022,"Accel a (ft/s^2)=1.125"
1762292582242,1762292582.242032,"Decel d (ft/s^2)=1.125"
1762292582242,1762292582.242081,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762292582242,1762292582.242137,"Rewind early-stop (in): 1.000"
1762292582242,1762292582.242200,"=== END PLAN ==="
1762292582242,1762292582.242245,"=== COUNTDOWN ==="
1762292582242,1762292582.242620,"5"
1762292583234,1762292583.234714,"4"
1762292584229,1762292584.229522,"3"
1762292587451,1762292587.451140,"START t_ms=2085285, t_s=2085.28"
2085885,1762292588.072159,"0.12000,0.06953,2085900"
2086685,1762292588.878476,"0.07224,2086705"
2095195,1762292597.412816,"2.53297,-2.00979,2095215"
2099565,1762292601.797806,"0.00000,2099590"
2099835,1762292602.056138,"0.00000,2099860"
2100365,1762292602.616488,"0.00000,0.00000,2100405"
2101200,1762292603.449395,"0.00000,0.00000,2101240"
2101485,1762292603.724402,"0.00000,0.00000,2101510"
2102865,1762292605.112368,"18.00034,0.00000,0.00000,2102895"
2104530,1762292606.785493,"0.00000,2104565"
2104810,1762292607.079272,"0.00000,0.00000,2104850"
2108170,1762292610.430437,"16.80752,-1.00000,0.00000,2108205"
2109005,1762292611.239166,"1.00000,0.00000,2109030"
2109820,1762292612.094929,"1.00000,0.00000,2109865"
2113165,1762292615.408214,"0.00000,2113185"
2114780,1762292617.048622,"1.00000,0.00000,2114815"
2115600,1762292617.875146,"0.00000,2115625"
2116990,1762292619.246077,"0.00000,2117015"
2118880,1762292621.141408,"0.00000,2118900"
2122455,1762292624.734687,"1.00000,0.00000,2122480"
2124940,1762292626.987616,"=== RUN END ==="
2124940,1762292627.026649,"Type START to run again, or SHOW to view config."
