time_ms,time_ts,chatter
1762286969907,1762286969.907899,"-- Current Config --"
1762286969908,1762286969.908034,"MOTOR_STEP_DEG=1.800"
1762286969908,1762286969.908377,"WHEEL_DIAM_IN=3.750"
1762286969908,1762286969.908426,"ACCEL_FT=4.000"
1762286969909,1762286969.909463,"CRUISE_FT=10.000"
1762286969909,1762286969.909531,"DECEL_FT=4.000"
1762286969909,1762286969.909587,"VMAX_FPS=3.000"
1762286969909,1762286969.909647,"PAUSE_MS=10000"
1762286969912,1762286969.912269,"REWIND_TIME_S=30"
1762286969912,1762286969.912322,"DIR_INV=0"
1762286969912,1762286969.912387,"RATE_HZ=200"
1762286969912,1762286969.912698,"REWIND_CAL_IN=1.000"
1762286969964,1762286969.964212,"START received."
1762286969969,1762286969.969989,"=== PLAN (before motion) ==="
1762286969974,1762286969.974995,"Wheel dia=3.750 in, circ=0.98175 ft"
1762286969975,1762286969.975040,"steps/rev=200.0, steps/ft=203.72"
1762286969975,1762286969.975094,"Vpeak (ft/s)=3.000"
1762286969975,1762286969.975130,"Accel a (ft/s^2)=1.125"
1762286969975,1762286969.975161,"Decel d (ft/s^2)=1.125"
1762286969975,1762286969.975189,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762286969975,1762286969.975225,"Rewind early-stop (in): 1.000"
1762286969975,1762286969.975268,"=== END PLAN ==="
1762286969975,1762286969.975293,"=== COUNTDOWN ==="
1762286969975,1762286969.975316,"5"
1762286970963,1762286970.963998,"4"
1762286972963,1762286972.963482,"WHISTLE!"
1762286973966,1762286973.966296,"1"
1762286975189,1762286975.189104,"START t_ms=4186801, t_s=4186.80"
4187041,1762286975.556332,"0.06872,4187161"
4187406,1762286975.815714,"0.06953,4187426"
4187931,1762286976.362425,"0.12000,0.07143,4187961"
4189256,1762286977.689338,"0.19428,0.12366,4189291"
4190856,1762286979.276567,"0.57260,0.42836,4190881"
4192451,1762286980.876509,"1.69360,4192466"
4192711,1762286981.155035,"1.82728,4192736"
4195396,1762286983.827272,"0.00000,4195411"
4195926,1762286984.347319,"0.00000,4195941"
4197786,1762286986.236530,"0.96113,4197811"
4198331,1762286986.773983,"0.60539,4198351"
4199151,1762286987.595155,"0.00000,4199171"
4199971,1762286988.420524,"0.00000,0.00000,4199986"
4200231,1762286988.692460,"0.00000,0.00000,4200266"
4201081,1762286989.548554,"0.00000,4201116"
4201926,1762286990.381301,"0.00000,0.00000,4201941"
4204641,1762286993.103020,"0.00000,4204666"
4204911,1762286993.383867,"18.00034,0.00000,0.00000,4204941"
4208821,1762286997.288446,"0.00000,4208841"
4209651,1762286998.144746,"1.00000,0.00000,4209691"
4213546,1762287002.012778,"0.00000,4213576"
4214656,1762287003.125799,"1.00000,0.00000,4214681"
4217111,1762287005.602927,"9.34624,-1.00000,0.00000,4217151"
4217396,1762287005.883508,"1.00000,0.00000,4217421"
4219041,1762287007.508536,"0.00000,4219056"
4220666,1762287009.147586,"1.00000,0.00000,4220686"
4220931,1762287009.416637,"1.00000,0.00000,4220961"
4222851,1762287011.335469,"0.00000,4222876"
4223676,1762287012.168268,"1.00000,0.00000,4223706"
4224781,1762287013.277483,"1.00000,0.00000,4224806"
4225896,1762287014.414649,"0.00000,4225936"
4226456,1762287014.703453,"=== RUN END ==="
