time_ms,time_ts,chatter
1762290234995,1762290234.995233,"-- Current Config --"
1762290234995,1762290234.995368,"MOTOR_STEP_DEG=1.800"
1762290234995,1762290234.995553,"WHEEL_DIAM_IN=3.750"
1762290234996,1762290234.996721,"ACCEL_FT=4.000"
1762290234996,1762290234.996787,"CRUISE_FT=10.000"
1762290234996,1762290234.996839,"DECEL_FT=4.000"
1762290234996,1762290234.996895,"VMAX_FPS=6.000"
1762290234997,1762290234.997293,"PAUSE_MS=10000"
1762290234997,1762290234.997343,"REWIND_TIME_S=30"
1762290234997,1762290234.997399,"DIR_INV=0"
1762290234997,1762290234.997445,"RATE_HZ=200"
1762290234997,1762290234.997622,"REWIND_CAL_IN=1.000"
1762290235053,1762290235.053292,"START received."
1762290235053,1762290235.053583,"=== PLAN (before motion) ==="
1762290235058,1762290235.058123,"Wheel dia=3.750 in, circ=0.98175 ft"
1762290235058,1762290235.058192,"steps/rev=200.0, steps/ft=203.72"
1762290235058,1762290235.058254,"Vpeak (ft/s)=6.000"
1762290235058,1762290235.058304,"Accel a (ft/s^2)=4.499"
1762290235059,1762290235.059553,"Decel d (ft/s^2)=4.499"
1762290235059,1762290235.059638,"Times: accel≈1.33s, cruise≈1.67s, decel≈1.33s, pause=10s, rewind≈30.00s, TOTAL≈44.33s"
1762290235059,1762290235.059704,"Rewind early-stop (in): 1.000"
1762290235059,1762290235.059793,"=== END PLAN ==="
1762290235060,1762290235.060304,"=== COUNTDOWN ==="
1762290235060,1762290235.060377,"5"
1762290236057,1762290236.057734,"4"
1762290237058,1762290237.058101,"3"
1762290238053,1762290238.053949,"WHISTLE!"
1762290239054,1762290239.054719,"1"
1762290240269,1762290240.269721,"START t_ms=9743, t_s=9.74"
10342,1762290240.901558,"0.07363,0.12000,0.13906,10357"
10602,1762290241.186519,"0.14586,10632"
11427,1762290241.992588,"0.40858,11457"
14622,1762290245.205015,"11.19683,6.00000,0.00000,14647"
15692,1762290246.272823,"5.30020,15712"
15957,1762290246.530183,"2.05925,-2.75492,15987"
19997,1762290250.589000,"0.00000,0.00000,20017"
21892,1762290252.495144,"0.00000,0.00000,21927"
22172,1762290252.764812,"0.00000,0.00000,22202"
22982,1762290253.562596,"0.00000,0.00000,23007"
23512,1762290254.122238,"0.00000,0.00000,23552"
25167,1762290255.760504,"0.00000,25187"
29267,1762290259.894506,"15.02074,-1.00000,0.00000,29302"
31782,1762290262.404150,"0.00000,31822"
32897,1762290263.518192,"11.36864,-1.00000,0.00000,32932"
33452,1762290264.071890,"0.00000,33482"
36492,1762290267.099526,"1.00000,0.00000,36517"
37032,1762290267.639042,"0.00000,37062"
39487,1762290270.104866,"0.00000,39512"
42757,1762290273.358442,"1.00000,0.00000,42772"
44252,1762290274.648272,"=== RUN END ==="
44252,1762290274.696529,"Type START to run again, or SHOW to view config."
