time_ms,time_ts,chatter
1762293142942,1762293142.942233,"-- Current Config --"
1762293142942,1762293142.942414,"MOTOR_STEP_DEG=1.800"
1762293142945,1762293142.945213,"WHEEL_DIAM_IN=3.750"
1762293142945,1762293142.945317,"ACCEL_FT=4.000"
1762293142945,1762293142.945372,"CRUISE_FT=10.000"
1762293142945,1762293142.945978,"DECEL_FT=4.000"
1762293142946,1762293142.946434,"VMAX_FPS=3.000"
1762293142946,1762293142.946496,"PAUSE_MS=10000"
1762293142946,1762293142.946822,"REWIND_TIME_S=30"
1762293142946,1762293142.946885,"DIR_INV=0"
1762293142947,1762293142.947224,"RATE_HZ=200"
1762293142948,1762293142.948460,"REWIND_CAL_IN=1.000"
1762293144986,1762293144.986805,"3"
1762293145987,1762293145.987871,"WHISTLE!"
1762293146989,1762293146.989537,"1"
2649903,1762293152.904704,"0.91481,0.74480,2649918"
2650423,1762293153.457769,"1.22132,2650448"
2651788,1762293154.826883,"0.00000,2651813"
2652343,1762293155.364275,"0.00000,2652368"
2654788,1762293157.810049,"14.17644,2.93299,-1.76902,2654803"
2658328,1762293161.387359,"0.00000,2658368"
2658613,1762293161.674222,"0.00000,2658643"
2661673,1762293164.721457,"0.00000,2661698"
2661943,1762293164.997996,"18.00034,0.00000,0.00000,2661973"
2663603,1762293166.669244,"0.00000,0.00000,2663633"
2664438,1762293167.495494,"0.00000,0.00000,2664468"
2665843,1762293168.911181,"0.00000,2665878"
2666123,1762293169.173045,"0.00000,0.00000,2666158"
2666403,1762293169.455393,"0.00000,2666418"
2666948,1762293170.006173,"1.00000,0.00000,2666983"
2668588,1762293171.654707,"1.00000,0.00000,2668618"
2669423,1762293172.490637,"0.00000,2669458"
2669703,1762293172.755950,"15.21218,-1.00000,0.00000,2669738"
2670803,1762293173.857334,"1.00000,0.00000,2670828"
2673598,1762293176.664098,"1.00000,0.00000,2673618"
2673863,1762293176.921692,"1.00000,0.00000,2673898"
2675228,1762293178.312562,"0.00000,2675258"
2675798,1762293178.839458,"1.00000,0.00000,2675813"
2679873,1762293182.945302,"1.00000,0.00000,2679898"
2680418,1762293183.500459,"0.00000,2680448"
2680973,1762293184.081343,"0.00000,2681023"
2683513,1762293186.608627,"1.00000,0.00000,2683548"
2684883,1762293187.738829,"=== RUN END ==="
2684883,1762293187.791410,"Type START to run again, or SHOW to view config."
