time_ms,time_ts,chatter
1762285486050,1762285486.050222,"-- Current Config --"
1762285486051,1762285486.051155,"MOTOR_STEP_DEG=1.800"
1762285486053,1762285486.053098,"WHEEL_DIAM_IN=3.750"
1762285486053,1762285486.053172,"ACCEL_FT=4.000"
1762285486053,1762285486.053243,"CRUISE_FT=10.000"
1762285486053,1762285486.053580,"DECEL_FT=4.000"
1762285486053,1762285486.053632,"VMAX_FPS=3.000"
1762285486053,1762285486.053690,"PAUSE_MS=10000"
1762285486054,1762285486.054003,"REWIND_TIME_S=30"
1762285486054,1762285486.054063,"DIR_INV=0"
1762285486054,1762285486.054553,"RATE_HZ=200"
1762285486054,1762285486.054935,"REWIND_CAL_IN=1.000"
1762285487096,1762285487.096340,"4"
1762285488097,1762285488.097755,"3"
1762285490095,1762285490.095482,"1"
1762285491312,1762285491.312354,"START t_ms=2705262, t_s=2705.26"
2705862,1762285491.933444,"0.06953,2705877"
2706922,1762285492.995230,"0.12000,0.07305,2706937"
2708242,1762285494.337650,"0.27081,0.17942,2708262"
2709302,1762285495.379231,"0.56160,0.41864,2709317"
2713537,1762285499.638402,"3.00000,0.00000,2713562"
2719507,1762285505.623043,"0.00000,0.00000,2719537"
2721447,1762285507.576882,"0.00000,0.00000,2721472"
2722557,1762285508.699356,"0.00000,0.00000,2722592"
2722837,1762285508.971199,"0.00000,2722872"
2723392,1762285509.521019,"18.00034,0.00000,0.00000,2723417"
2724507,1762285510.641712,"0.00000,0.00000,2724537"
2725057,1762285511.197546,"0.00000,2725087"
2725617,1762285511.757137,"0.00000,2725647"
2726172,1762285512.302122,"0.00000,0.00000,2726202"
2726717,1762285512.840980,"0.00000,2726737"
2731127,1762285517.279562,"1.00000,0.00000,2731162"
2732517,1762285518.662536,"1.00000,0.00000,2732552"
2733612,1762285519.749861,"11.32937,-1.00000,0.00000,2733637"
2735517,1762285521.654411,"1.00000,0.00000,2735547"
2736607,1762285522.761323,"0.00000,2736632"
2737977,1762285524.109169,"0.00000,2737997"
2738242,1762285524.371903,"1.00000,0.00000,2738257"
2738772,1762285524.940648,"0.00000,2738827"
2739072,1762285525.202963,"1.00000,0.00000,2739092"
2740672,1762285526.833293,"1.00000,0.00000,2740702"
2740947,1762285527.119655,"0.00000,2740987"
2743437,1762285529.596473,"0.00000,2743462"
2743707,1762285529.871782,"0.00000,2743737"
2744917,1762285530.848838,"=== RUN END ==="
2744917,1762285530.889051,"Type START to run again, or SHOW to view config."
