time_ms,time_ts,chatter
1762295990053,1762295990.053986,"-- Current Config --"
1762295990054,1762295990.054129,"MOTOR_STEP_DEG=1.800"
1762295990054,1762295990.054214,"WHEEL_DIAM_IN=3.750"
1762295990054,1762295990.054284,"ACCEL_FT=4.000"
1762295990056,1762295990.056938,"CRUISE_FT=10.000"
1762295990056,1762295990.056993,"DECEL_FT=4.000"
1762295990057,1762295990.057055,"VMAX_FPS=3.000"
1762295990057,1762295990.057475,"PAUSE_MS=10000"
1762295990058,1762295990.058044,"REWIND_TIME_S=30"
1762295990058,1762295990.058158,"DIR_INV=0"
1762295990058,1762295990.058568,"RATE_HZ=200"
1762295990058,1762295990.058915,"REWIND_CAL_IN=1.000"
1762295991095,1762295991.095600,"4"
1762295992094,1762295992.094243,"3"
1762295993094,1762295993.094239,"WHISTLE!"
1762295994093,1762295994.093936,"1"
1762295995338,1762295995.338386,"0.12000,0.06749,2083994"
2087014,1762295998.380436,"0.18433,2087039"
2088334,1762295999.713182,"0.71514,0.55743,2088369"
2090469,1762296001.847299,"3.00000,0.00000,2090494"
2093404,1762296004.781817,"0.00000,2093434"
2096104,1762296007.471585,"0.00000,2096119"
2096899,1762296008.290694,"0.00000,2096924"
2097169,1762296008.548330,"0.00000,0.00000,2097194"
2099329,1762296010.724334,"18.00034,0.00000,0.00000,2099349"
2100139,1762296011.548721,"0.00000,2100174"
2100419,1762296011.833897,"0.00000,0.00000,2100449"
2103169,1762296014.579819,"0.00000,0.00000,2103204"
2103719,1762296015.132900,"18.00034,0.00000,0.00000,2103749"
2104274,1762296015.683404,"0.00000,0.00000,2104299"
2104544,1762296015.958518,"0.00000,0.00000,2104574"
2105924,1762296017.332572,"0.00000,2105954"
2108119,1762296019.549619,"0.00000,2108154"
2108679,1762296020.110252,"0.00000,2108714"
2112319,1762296023.732825,"11.35391,-1.00000,0.00000,2112339"
2113694,1762296025.122316,"1.00000,0.00000,2113724"
2119959,1762296031.379087,"0.00000,2119984"
2120494,1762296031.923548,"1.00000,0.00000,2120514"
2121304,1762296032.727741,"0.00000,2121319"
2122109,1762296033.542584,"1.00000,0.00000,2122134"
2123644,1762296034.843514,"=== RUN END ==="
2123644,1762296034.877188,"Type START to run again, or SHOW to view config."
