time_ms,time_ts,chatter
1762294183982,1762294183.982945,"-- Current Config --"
1762294183983,1762294183.983100,"MOTOR_STEP_DEG=1.800"
1762294183983,1762294183.983187,"WHEEL_DIAM_IN=3.750"
1762294183983,1762294183.983241,"ACCEL_FT=4.000"
1762294183985,1762294183.985915,"CRUISE_FT=10.000"
1762294183985,1762294183.985967,"DECEL_FT=4.000"
1762294183986,1762294183.986028,"VMAX_FPS=3.000"
1762294183986,1762294183.986334,"PAUSE_MS=10000"
1762294183986,1762294183.986432,"REWIND_TIME_S=30"
1762294183986,1762294183.986770,"DIR_INV=0"
1762294183987,1762294183.987080,"RATE_HZ=200"
1762294183987,1762294183.987153,"REWIND_CAL_IN=1.000"
1762294184037,1762294184.037069,"START received."
1762294184041,1762294184.041345,"=== PLAN (before motion) ==="
1762294184045,1762294184.045852,"Wheel dia=3.750 in, circ=0.98175 ft"
1762294184045,1762294184.045951,"steps/rev=200.0, steps/ft=203.72"
1762294184046,1762294184.046033,"Vpeak (ft/s)=3.000"
1762294184046,1762294184.046378,"Accel a (ft/s^2)=1.125"
1762294184046,1762294184.046492,"Decel d (ft/s^2)=1.125"
1762294184046,1762294184.046553,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762294184046,1762294184.046873,"Rewind early-stop (in): 1.000"
1762294184046,1762294184.046921,"=== END PLAN ==="
1762294184046,1762294184.046996,"=== COUNTDOWN ==="
1762294184047,1762294184.047036,"5"
1762294186032,1762294186.032357,"3"
1762294187047,1762294187.047269,"WHISTLE!"
286673,1762294195.245585,"1.82395,286688"
287462,1762294196.056879,"5.80704,3.00000,0.00000,287497"
288832,1762294197.446336,"3.00000,0.00000,288862"
291542,1762294200.137837,"1.14077,291572"
294257,1762294202.869390,"0.00000,0.00000,294282"
297022,1762294205.641412,"0.00000,297047"
298407,1762294207.027367,"0.00000,0.00000,298432"
298677,1762294207.303336,"0.00000,0.00000,298707"
298952,1762294207.582448,"0.00000,0.00000,298982"
301182,1762294209.805740,"0.00000,0.00000,301212"
301457,1762294210.073751,"18.00034,0.00000,0.00000,301482"
305312,1762294213.956022,"1.00000,0.00000,305342"
306697,1762294215.345904,"1.00000,0.00000,306727"
306972,1762294215.612390,"1.00000,0.00000,307012"
310557,1762294219.196931,"0.00000,310577"
311657,1762294220.280676,"1.00000,0.00000,311672"
312742,1762294221.374457,"0.00000,312762"
315212,1762294223.861897,"1.00000,0.00000,315242"
318797,1762294227.466437,"1.00000,0.00000,318832"
320367,1762294228.787385,"=== RUN END ==="
320367,1762294228.841030,"Type START to run again, or SHOW to view config."
