time_ms,time_ts,chatter
1762286230029,1762286230.029019,"-- Current Config --"
1762286230029,1762286230.029141,"MOTOR_STEP_DEG=1.800"
1762286230029,1762286230.029243,"WHEEL_DIAM_IN=3.750"
1762286230029,1762286230.029282,"ACCEL_FT=4.000"
1762286230029,1762286230.029312,"CRUISE_FT=10.000"
1762286230030,1762286230.030549,"DECEL_FT=4.000"
1762286230030,1762286230.030617,"VMAX_FPS=3.000"
1762286230030,1762286230.030680,"PAUSE_MS=10000"
1762286230032,1762286230.032001,"REWIND_TIME_S=30"
1762286230032,1762286230.032185,"DIR_INV=0"
1762286230032,1762286230.032696,"RATE_HZ=200"
1762286230032,1762286230.032822,"REWIND_CAL_IN=1.000"
1762286230087,1762286230.087368,"START received."
1762286230087,1762286230.087492,"=== PLAN (before motion) ==="
1762286230091,1762286230.091765,"Wheel dia=3.750 in, circ=0.98175 ft"
1762286230091,1762286230.091846,"steps/rev=200.0, steps/ft=203.72"
1762286230091,1762286230.091930,"Vpeak (ft/s)=3.000"
1762286230091,1762286230.091999,"Accel a (ft/s^2)=1.125"
1762286230093,1762286230.093253,"Decel d (ft/s^2)=1.125"
1762286230093,1762286230.093336,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762286230093,1762286230.093408,"Rewind early-stop (in): 1.000"
1762286230093,1762286230.093472,"=== END PLAN ==="
1762286230093,1762286230.093919,"=== COUNTDOWN ==="
1762286230094,1762286230.094054,"5"
1762286231091,1762286231.091825,"4"
1762286232094,1762286232.094658,"3"
1762286233086,1762286233.086073,"WHISTLE!"
1762286234090,1762286234.090770,"1"
1762286235308,1762286235.308533,"START t_ms=3448082, t_s=3448.08"
3448687,1762286235.958059,"0.12000,0.06967,3448712"
3453762,1762286241.022733,"2.12898,1.71906,3453777"
3458037,1762286245.318057,"2.47788,-2.00695,3458062"
3460467,1762286247.756775,"0.00000,3460482"
3462412,1762286249.715541,"0.00000,3462447"
3463792,1762286251.083539,"0.00000,0.00000,3463817"
3464332,1762286251.644487,"0.00000,3464367"
3466002,1762286253.309431,"0.00000,3466032"
3466552,1762286253.860335,"0.00000,0.00000,3466582"
3466827,1762286254.143237,"0.00000,3466857"
3467387,1762286254.702076,"0.00000,3467417"
3467662,1762286254.970912,"0.00000,3467697"
3467942,1762286255.237640,"18.00034,0.00000,0.00000,3467967"
3471242,1762286258.564111,"0.00000,3471272"
3471802,1762286259.096485,"0.00000,3471827"
3473767,1762286261.083912,"13.99972,-1.00000,0.00000,3473802"
3475672,1762286262.985892,"0.00000,3475707"
3476217,1762286263.529778,"0.00000,3476242"
3477872,1762286265.200408,"0.00000,3477897"
3478692,1762286266.018117,"9.06153,-1.00000,0.00000,3478717"
3484932,1762286272.274803,"1.00000,0.00000,3484962"
3486057,1762286273.399997,"1.65424,-1.00000,0.00000,3486087"
3487187,1762286274.534941,"1.00000,0.00000,3487217"
3487737,1762286274.812279,"=== RUN END ==="
