time_ms,time_ts,chatter
1762286901944,1762286901.944240,"-- Current Config --"
1762286901944,1762286901.944683,"MOTOR_STEP_DEG=1.800"
1762286901945,1762286901.945073,"WHEEL_DIAM_IN=3.750"
1762286901945,1762286901.945159,"ACCEL_FT=4.000"
1762286901945,1762286901.945226,"CRUISE_FT=10.000"
1762286901945,1762286901.945541,"DECEL_FT=4.000"
1762286901945,1762286901.945627,"VMAX_FPS=3.000"
1762286901945,1762286901.945764,"PAUSE_MS=10000"
1762286901945,1762286901.945840,"REWIND_TIME_S=30"
1762286901946,1762286901.946160,"DIR_INV=0"
1762286901946,1762286901.946228,"RATE_HZ=200"
1762286901946,1762286901.946275,"REWIND_CAL_IN=1.000"
1762286901998,1762286901.998907,"START received."
1762286902003,1762286902.003294,"=== PLAN (before motion) ==="
1762286902008,1762286902.008165,"Wheel dia=3.750 in, circ=0.98175 ft"
1762286902008,1762286902.008210,"steps/rev=200.0, steps/ft=203.72"
1762286902008,1762286902.008272,"Vpeak (ft/s)=3.000"
1762286902008,1762286902.008323,"Accel a (ft/s^2)=1.125"
1762286902008,1762286902.008630,"Decel d (ft/s^2)=1.125"
1762286902008,1762286902.008676,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762286902008,1762286902.008742,"Rewind early-stop (in): 1.000"
1762286902009,1762286902.009034,"=== END PLAN ==="
1762286902009,1762286902.009078,"=== COUNTDOWN ==="
1762286902009,1762286902.009368,"5"
1762286902997,1762286902.997779,"4"
1762286905996,1762286905.996722,"1"
1762286907226,1762286907.226479,"0.00000,0.12000,0.06749,4118948"
4119193,1762286907.595651,"0.06872,4119308"
4124648,1762286912.951377,"2.17238,1.73860,4124663"
4127593,1762286915.921253,"0.00000,4127618"
4130253,1762286918.589816,"0.65179,4130283"
4131058,1762286919.392465,"0.00000,4131093"
4132943,1762286921.307798,"18.00034,0.00000,0.00000,4132978"
4133223,1762286921.577093,"0.00000,0.00000,4133263"
4133778,1762286922.139793,"0.00000,4133823"
4134068,1762286922.418238,"18.00034,0.00000,0.00000,4134093"
4135188,1762286923.538342,"0.00000,4135223"
4137133,1762286925.481278,"0.00000,4137153"
4138778,1762286927.139526,"0.00000,4138803"
4139903,1762286928.263045,"0.00000,4139933"
4140728,1762286929.074175,"1.00000,0.00000,4140743"
4142093,1762286930.432161,"16.56208,-1.00000,0.00000,4142113"
4144568,1762286932.922772,"1.00000,0.00000,4144598"
4144843,1762286933.206651,"13.80337,-1.00000,0.00000,4144858"
4146503,1762286934.865988,"12.11967,-1.00000,0.00000,4146533"
4146778,1762286935.143052,"0.00000,4146798"
4147598,1762286935.968449,"0.00000,4147613"
4148143,1762286936.509991,"0.00000,4148163"
4149223,1762286937.603686,"0.00000,4149263"
4150058,1762286938.408200,"1.00000,0.00000,4150073"
4150318,1762286938.682501,"1.00000,0.00000,4150338"
4150583,1762286938.972231,"0.00000,4150608"
4152788,1762286941.168972,"0.00000,4152818"
4154398,1762286942.767458,"0.00000,4154423"
4154668,1762286943.037277,"1.00000,0.00000,4154693"
4157098,1762286945.480310,"0.00000,4157118"
4157643,1762286946.036393,"1.00000,0.00000,4157673"
4158598,1762286946.756272,"=== RUN END ==="
4158598,1762286946.811193,"Type START to run again, or SHOW to view config."
