time_ms,time_ts,chatter
1762285980308,1762285980.308696,"-- Current Config --"
1762285980309,1762285980.309937,"MOTOR_STEP_DEG=1.800"
1762285980310,1762285980.310001,"WHEEL_DIAM_IN=3.750"
1762285980310,1762285980.310074,"ACCEL_FT=4.000"
1762285980310,1762285980.310179,"CRUISE_FT=10.000"
1762285980310,1762285980.310260,"DECEL_FT=4.000"
1762285980310,1762285980.310319,"VMAX_FPS=3.000"
1762285980310,1762285980.310378,"PAUSE_MS=10000"
1762285980313,1762285980.313079,"REWIND_TIME_S=30"
1762285980313,1762285980.313275,"DIR_INV=0"
1762285980313,1762285980.313355,"RATE_HZ=200"
1762285980313,1762285980.313713,"REWIND_CAL_IN=1.000"
1762285981354,1762285981.354836,"4"
1762285982356,1762285982.356911,"3"
1762285983354,1762285983.354829,"WHISTLE!"
1762285984355,1762285984.355398,"1"
1762285985575,1762285985.575592,"START t_ms=3198743, t_s=3198.74"
3199353,1762285986.223062,"0.06967,3199378"
3203113,1762285989.984078,"0.71897,0.56096,3203128"
3203373,1762285990.240644,"0.72589,3203403"
3204998,1762285991.866778,"3.00000,0.00000,3205013"
3212098,1762285998.975827,"0.00000,3212123"
3213428,1762286000.335503,"0.00000,3213463"
3213708,1762286000.613599,"0.00000,0.00000,3213738"
3214263,1762286001.175425,"0.00000,0.00000,3214298"
3214543,1762286001.454506,"0.00000,0.00000,3214578"
3217053,1762286003.959733,"0.00000,3217083"
3219003,1762286005.901025,"18.00034,0.00000,0.00000,3219018"
3220353,1762286007.252999,"0.00000,3220383"
3223123,1762286010.043863,"0.00000,3223158"
3223403,1762286010.306558,"0.00000,3223433"
3226153,1762286013.066439,"1.00000,0.00000,3226188"
3228608,1762286015.534676,"1.00000,0.00000,3228653"
3229158,1762286016.055335,"0.00000,3229173"
3231038,1762286017.982763,"0.00000,3231068"
3233228,1762286020.160853,"0.00000,3233258"
3234323,1762286021.268216,"1.00000,0.00000,3234348"
3236278,1762286023.236251,"0.00000,3236323"
3238288,1762286025.081317,"0.00000,3238323"
3238398,1762286025.082256,"=== RUN END ==="
3238398,1762286025.134248,"Type START to run again, or SHOW to view config."
