time_ms,time_ts,chatter
1762285429977,1762285429.977532,"10.000"
1762285429977,1762285429.977743,"DECEL_FT=4.000"
1762285429977,1762285429.977851,"VMAX_FPS=3.000"
1762285429977,1762285429.977935,"PAUSE_MS=10000"
1762285429978,1762285429.978010,"REWIND_TIME_S=30"
1762285429978,1762285429.978085,"DIR_INV=0"
1762285429978,1762285429.978150,"RATE_HZ=200"
1762285429978,1762285429.978210,"REWIND_CAL_IN=1.000"
1762285430057,1762285430.057075,"START received."
1762285430060,1762285430.060765,"=== PLAN (before motion) ==="
1762285430061,1762285430.061332,"Wheel dia=3.750 in, circ=0.98175 ft"
1762285430062,1762285430.062424,"steps/rev=200.0, steps/ft=203.72"
1762285430062,1762285430.062468,"Vpeak (ft/s)=3.000"
1762285430062,1762285430.062590,"Accel a (ft/s^2)=1.125"
1762285430065,1762285430.065766,"Decel d (ft/s^2)=1.125"
1762285430065,1762285430.065929,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762285430065,1762285430.065990,"Rewind early-stop (in): 1.000"
1762285430066,1762285430.066403,"=== END PLAN ==="
1762285430066,1762285430.066440,"=== COUNTDOWN ==="
1762285430066,1762285430.066471,"5"
1762285434034,1762285434.034929,"1"
1762285435246,1762285435.246220,"START t_ms=2649286, t_s=2649.29"
2649886,1762285435.894559,"0.12000,0.06953,2649906"
2651486,1762285437.470047,"0.16330,0.10214,2651501"
2652276,1762285438.272119,"0.17942,2652301"
2653066,1762285439.076634,"0.46798,0.33762,2653091"
2653336,1762285439.333284,"0.42512,2653361"
2654671,1762285440.660495,"1.66593,1.42184,2654686"
2659201,1762285445.217534,"2.52861,-2.00987,2659221"
2659466,1762285445.473892,"1.89797,2659491"
2660796,1762285446.830819,"0.60876,2660821"
2662451,1762285448.478267,"0.00000,2662486"
2665221,1762285451.254044,"0.00000,0.00000,2665251"
2667446,1762285453.480874,"0.00000,0.00000,2667471"
2667991,1762285454.025921,"0.00000,2668011"
2668256,1762285454.302444,"0.00000,0.00000,2668286"
2668531,1762285454.576746,"0.00000,0.00000,2668561"
2669896,1762285455.947306,"0.00000,0.00000,2669931"
2671546,1762285457.598224,"1.00000,0.00000,2671581"
2673486,1762285459.545458,"0.00000,2673516"
2674336,1762285460.410994,"0.00000,2674376"
2676031,1762285462.100359,"1.00000,0.00000,2676051"
2678831,1762285464.886677,"0.00000,2678851"
2679096,1762285465.148242,"1.00000,0.00000,2679131"
2679896,1762285465.956505,"1.00000,0.00000,2679931"
2680996,1762285467.053123,"1.00000,0.00000,2681021"
2681541,1762285467.613141,"0.00000,2681581"
2681826,1762285467.873372,"0.00000,2681851"
2682096,1762285468.135552,"1.00000,0.00000,2682111"
2685876,1762285471.942409,"1.00000,0.00000,2685901"
