time_ms,time_ts,chatter
1762284457793,1762284457.793612,"-- Current Config --"
1762284457793,1762284457.793779,"MOTOR_STEP_DEG=1.800"
1762284457793,1762284457.793917,"WHEEL_DIAM_IN=3.750"
1762284457796,1762284457.796927,"ACCEL_FT=4.000"
1762284457797,1762284457.797280,"CRUISE_FT=10.000"
1762284457797,1762284457.797357,"DECEL_FT=4.000"
1762284457797,1762284457.797690,"VMAX_FPS=3.000"
1762284457797,1762284457.797742,"PAUSE_MS=10000"
1762284457798,1762284457.798048,"REWIND_TIME_S=30"
1762284457798,1762284457.798084,"DIR_INV=0"
1762284457798,1762284457.798137,"RATE_HZ=200"
1762284457798,1762284457.798449,"REWIND_CAL_IN=1.000"
1762284459833,1762284459.833871,"3"
1762284460832,1762284460.832153,"WHISTLE!"
1762284461836,1762284461.836461,"1"
1762284463062,1762284463.062123,"START t_ms=1678664, t_s=1678.66"
1681679,1762284466.110386,"0.27732,0.18433,1681709"
1682749,1762284467.184929,"0.87866,0.57995,0.43488,1682769"
1683014,1762284467.460052,"0.55743,1683039"
1683284,1762284467.726930,"0.71835,1683314"
1684884,1762284469.327412,"0.00000,1684914"
1687309,1762284471.773242,"0.00000,1687339"
1687584,1762284472.041657,"0.00000,1687619"
1688674,1762284473.123444,"1.99378,1688699"
1691394,1762284475.844981,"0.00000,0.00000,1691419"
1691664,1762284476.119540,"18.00034,0.00000,0.00000,1691684"
1693534,1762284478.007360,"0.00000,0.00000,1693564"
1693809,1762284478.286142,"0.00000,0.00000,1693844"
1695499,1762284479.971883,"0.00000,0.00000,1695529"
1696054,1762284480.520452,"18.00034,0.00000,0.00000,1696084"
1698499,1762284482.986634,"0.00000,1698534"
1700959,1762284485.439149,"0.00000,1700979"
1701224,1762284485.723577,"0.00000,1701264"
1703764,1762284488.236660,"0.00000,1703789"
1705379,1762284489.856847,"0.00000,1705414"
1705919,1762284490.402898,"1.00000,0.00000,1705959"
1706734,1762284491.216206,"0.00000,1706769"
1709429,1762284493.921338,"0.00000,1709454"
1711314,1762284495.791192,"1.00000,0.00000,1711329"
1712379,1762284496.869565,"0.00000,1712399"
1713479,1762284497.976000,"1.00000,0.00000,1713504"
1717124,1762284501.655360,"1.16337,-1.00000,0.00000,1717159"
1717699,1762284502.218117,"0.00000,1717739"
1718259,1762284502.599129,"0.00000,1718294"
1718319,1762284502.599734,"=== RUN END ==="
1718319,1762284502.649538,"Type START to run again, or SHOW to view config."
