time_ms,time_ts,chatter
1762288846619,1762288846.619672,"-- Current Config --"
1762288846619,1762288846.619838,"MOTOR_STEP_DEG=1.800"
1762288846619,1762288846.619893,"WHEEL_DIAM_IN=3.750"
1762288846620,1762288846.620985,"ACCEL_FT=4.000"
1762288846621,1762288846.621025,"CRUISE_FT=10.000"
1762288846621,1762288846.621058,"DECEL_FT=4.000"
1762288846621,1762288846.621105,"VMAX_FPS=1.500"
1762288846621,1762288846.621150,"PAUSE_MS=10000"
1762288846621,1762288846.621180,"REWIND_TIME_S=30"
1762288846621,1762288846.621222,"DIR_INV=0"
1762288846621,1762288846.621254,"RATE_HZ=200"
1762288846621,1762288846.621285,"REWIND_CAL_IN=1.000"
1762288846676,1762288846.676964,"0.281"
1762288846680,1762288846.680559,"Times: accel≈5.33s, cruise≈6.67s, decel≈5.33s, pause=10s, rewind≈30.00s, TOTAL≈57.33s"
1762288846681,1762288846.681240,"Rewind early-stop (in): 1.000"
1762288846681,1762288846.681291,"=== END PLAN ==="
1762288846681,1762288846.681605,"=== COUNTDOWN ==="
1762288846681,1762288846.681667,"5"
1762288847665,1762288847.665660,"4"
1762288848657,1762288848.657819,"3"
1762288850663,1762288850.663576,"1"
1762288851899,1762288851.899634,"0.03374,758128"
761223,1762288855.030007,"0.03885,761238"
761763,1762288855.576293,"0.13540,0.04486,761788"
762584,1762288856.390755,"0.06158,762618"
763398,1762288857.197281,"0.23753,0.08591,763423"
765814,1762288859.648489,"1.68370,0.61483,0.26064,765854"
766373,1762288860.177685,"0.33246,766398"
768273,1762288862.092781,"0.00000,768293"
768813,1762288862.634570,"1.50000,0.00000,768828"
769613,1762288863.442126,"0.00000,769643"
770698,1762288864.533065,"1.50000,0.00000,770723"
776748,1762288870.601179,"1.00000,-0.41996,776783"
777308,1762288871.138187,"0.38622,777338"
781978,1762288875.832875,"0.00000,782013"
782258,1762288876.103127,"0.00000,0.00000,782283"
782528,1762288876.371586,"0.00000,782553"
783638,1762288877.477182,"0.00000,0.00000,783653"
784443,1762288878.295486,"0.00000,784483"
790163,1762288884.018827,"1.00000,0.00000,790188"
790978,1762288884.844802,"0.00000,791008"
791803,1762288885.687659,"0.00000,791838"
792083,1762288885.973248,"1.00000,0.00000,792123"
793793,1762288887.684021,"0.00000,793833"
796073,1762288889.967391,"0.00000,796118"
796933,1762288890.809733,"1.00000,0.00000,796953"
799168,1762288893.052283,"1.00000,0.00000,799183"
799733,1762288893.620614,"0.00000,799763"
800578,1762288894.474098,"5.68923,-1.00000,0.00000,800603"
802253,1762288896.145246,"1.00000,0.00000,802298"
803918,1762288897.799566,"1.00000,0.00000,803943"
804188,1762288898.073110,"1.00000,0.00000,804213"
804733,1762288898.618616,"1.00000,0.00000,804768"
806268,1762288899.931819,"=== RUN END ==="
806268,1762288899.997636,"Type START to run again, or SHOW to view config."
