time_ms,time_ts,chatter
1762284062876,1762284062.876518,"-- Current Config --"
1762284062877,1762284062.877695,"MOTOR_STEP_DEG=1.800"
1762284062877,1762284062.877768,"WHEEL_DIAM_IN=3.750"
1762284062877,1762284062.877831,"ACCEL_FT=4.000"
1762284062877,1762284062.877898,"CRUISE_FT=10.000"
1762284062877,1762284062.877954,"DECEL_FT=4.000"
1762284062878,1762284062.878050,"VMAX_FPS=3.000"
1762284062880,1762284062.880804,"PAUSE_MS=10000"
1762284062881,1762284062.881274,"REWIND_TIME_S=30"
1762284062881,1762284062.881345,"DIR_INV=0"
1762284062881,1762284062.881832,"RATE_HZ=200"
1762284062881,1762284062.881967,"REWIND_CAL_IN=1.000"
1762284064919,1762284064.919111,"3"
1762284068144,1762284068.144081,"START t_ms=1284380, t_s=1284.38"
1284995,1762284068.788150,"0.12000,0.06967,1285025"
1288875,1762284072.685682,"0.64026,1288905"
1289685,1762284073.511680,"1.58200,1.35428,1289720"
1293560,1762284077.382941,"0.00000,1293595"
1297205,1762284081.036368,"0.00000,1297235"
1297755,1762284081.591832,"0.00000,0.00000,1297805"
1300240,1762284084.060590,"0.00000,1300270"
1300515,1762284084.359543,"0.00000,0.00000,1300530"
1303490,1762284087.313516,"18.00034,0.00000,0.00000,1303510"
1304305,1762284088.152278,"0.00000,0.00000,1304335"
1308445,1762284092.288222,"0.00000,1308480"
1309515,1762284093.363272,"14.56423,-1.00000,0.00000,1309535"
1309780,1762284093.631200,"0.00000,1309815"
1312620,1762284096.474766,"1.00000,0.00000,1312635"
1315045,1762284098.908696,"9.00263,-1.00000,0.00000,1315070"
1315315,1762284099.170406,"1.00000,0.00000,1315350"
1315860,1762284099.723180,"1.00000,0.00000,1315890"
1316675,1762284100.519071,"0.00000,1316690"
1317500,1762284101.364515,"0.00000,1317540"
1318050,1762284101.889512,"0.00000,1318065"
1320675,1762284104.536074,"0.00000,1320700"
1323130,1762284107.011294,"0.86885,-1.00000,0.00000,1323165"
1323410,1762284107.283530,"0.00000,1323440"
1323685,1762284107.561022,"0.00000,1323715"
1324035,1762284107.672846,"=== RUN END ==="
1324035,1762284107.726619,"Type START to run again, or SHOW to view config."
