time_ms,time_ts,chatter
1762293089368,1762293089.368936,"-- Current Config --"
1762293089369,1762293089.369074,"MOTOR_STEP_DEG=1.800"
1762293089369,1762293089.369153,"WHEEL_DIAM_IN=3.750"
1762293089369,1762293089.369223,"ACCEL_FT=4.000"
1762293089371,1762293089.371536,"CRUISE_FT=10.000"
1762293089372,1762293089.372005,"DECEL_FT=4.000"
1762293089372,1762293089.372073,"VMAX_FPS=3.000"
1762293089372,1762293089.372471,"PAUSE_MS=10000"
1762293089372,1762293089.372535,"REWIND_TIME_S=30"
1762293089372,1762293089.372864,"DIR_INV=0"
1762293089372,1762293089.372922,"RATE_HZ=200"
1762293089373,1762293089.373225,"REWIND_CAL_IN=1.000"
1762293089424,1762293089.424801,"START received."
1762293089428,1762293089.428128,"=== PLAN (before motion) ==="
1762293089433,1762293089.433332,"Wheel dia=3.750 in, circ=0.98175 ft"
1762293089433,1762293089.433392,"steps/rev=200.0, steps/ft=203.72"
1762293089433,1762293089.433433,"Vpeak (ft/s)=3.000"
1762293089433,1762293089.433505,"Accel a (ft/s^2)=1.125"
1762293089433,1762293089.433817,"Decel d (ft/s^2)=1.125"
1762293089433,1762293089.433875,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762293089433,1762293089.433926,"Rewind early-stop (in): 1.000"
1762293089434,1762293089.434218,"=== END PLAN ==="
1762293089434,1762293089.434273,"=== COUNTDOWN ==="
1762293089434,1762293089.434557,"5"
1762293090424,1762293090.424445,"4"
1762293092424,1762293092.424786,"WHISTLE!"
1762293093424,1762293093.424469,"1"
1762293094641,1762293094.641956,"START t_ms=2591748, t_s=2591.75"
2592353,1762293095.277992,"0.12000,0.06967,2592378"
2592883,1762293095.812684,"0.12000,0.07130,2592898"
2594468,1762293097.399578,"0.14850,2594493"
2594738,1762293097.656917,"0.27081,0.17942,2594753"
2595523,1762293098.462454,"0.46444,0.33462,2595543"
2596858,1762293099.786786,"1.12718,2596878"
2600598,1762293103.546744,"3.00000,0.00000,2600633"
2602758,1762293105.711071,"0.93962,2602778"
2603298,1762293106.247305,"17.83345,1.00000,-0.60090,2603318"
2606573,1762293109.522535,"0.00000,2606588"
2611878,1762293114.857541,"0.00000,0.00000,2611913"
2613263,1762293116.224991,"0.00000,0.00000,2613288"
2613533,1762293116.500963,"17.93653,-1.00000,0.00000,2613548"
2614073,1762293117.061909,"1.00000,0.00000,2614108"
2615748,1762293118.741159,"1.00000,0.00000,2615778"
2616023,1762293119.029910,"0.00000,2616063"
2616308,1762293119.308867,"0.00000,2616348"
2619063,1762293122.061077,"0.00000,2619098"
2620703,1762293123.693191,"0.00000,2620728"
2620973,1762293123.966824,"1.00000,0.00000,2621008"
2622078,1762293125.069031,"1.00000,0.00000,2622113"
2622898,1762293125.896632,"0.00000,2622938"
2623183,1762293126.194910,"0.00000,2623213"
2623753,1762293126.728248,"7.66745,-1.00000,0.00000,2623768"
2624013,1762293127.015566,"0.00000,2624038"
2628303,1762293131.300795,"0.00000,2628333"
2631403,1762293134.148878,"=== RUN END ==="
2631403,1762293134.201065,"Type START to run again, or SHOW to view config."
