time_ms,time_ts,chatter
1762285146320,1762285146.320132,"-- Current Config --"
1762285146320,1762285146.320533,"MOTOR_STEP_DEG=1.800"
1762285146321,1762285146.321590,"WHEEL_DIAM_IN=3.750"
1762285146321,1762285146.321662,"ACCEL_FT=4.000"
1762285146321,1762285146.321729,"CRUISE_FT=10.000"
1762285146321,1762285146.321784,"DECEL_FT=4.000"
1762285146321,1762285146.321842,"VMAX_FPS=3.000"
1762285146322,1762285146.322628,"PAUSE_MS=10000"
1762285146324,1762285146.324776,"REWIND_TIME_S=30"
1762285146324,1762285146.324864,"DIR_INV=0"
1762285146325,1762285146.325186,"RATE_HZ=200"
1762285146325,1762285146.325254,"REWIND_CAL_IN=1.000"
1762285149359,1762285149.359960,"WHISTLE!"
1762285150375,1762285150.375429,"1"
1762285151595,1762285151.595935,"START t_ms=2366073, t_s=2366.07"
2366313,1762285151.974527,"0.06872,2366443"
2367223,1762285152.788791,"0.12000,0.07143,2367253"
2377633,1762285163.204978,"1.00000,-0.59526,2377663"
2377908,1762285163.483581,"0.00000,2377923"
2380398,1762285165.990516,"0.00000,2380433"
2381213,1762285166.799607,"0.00000,0.00000,2381233"
2381478,1762285167.080714,"0.00000,0.00000,2381513"
2387853,1762285173.444428,"0.00000,2387873"
2394203,1762285179.806278,"1.00000,0.00000,2394238"
2396383,1762285181.990735,"1.00000,0.00000,2396418"
2396663,1762285182.256719,"1.00000,0.00000,2396678"
2397743,1762285183.350420,"0.00000,2397773"
2401003,1762285186.614305,"1.00000,0.00000,2401028"
2401543,1762285187.154061,"1.00000,0.00000,2401563"
2403983,1762285189.606626,"1.00000,0.00000,2404008"
2405373,1762285191.016365,"0.00000,2405413"
2405728,1762285191.109169,"=== RUN END ==="
2405728,1762285191.163353,"Type START to run again, or SHOW to view config."
