time_ms,time_ts,chatter
1762287806817,1762287806.817475,"-- Current Config --"
1762287806817,1762287806.817903,"MOTOR_STEP_DEG=1.800"
1762287806817,1762287806.817968,"WHEEL_DIAM_IN=3.750"
1762287806818,1762287806.818293,"ACCEL_FT=4.000"
1762287806819,1762287806.819623,"CRUISE_FT=10.000"
1762287806819,1762287806.819734,"DECEL_FT=4.000"
1762287806819,1762287806.819822,"VMAX_FPS=6.000"
1762287806819,1762287806.819877,"PAUSE_MS=10000"
1762287806819,1762287806.819937,"REWIND_TIME_S=30"
1762287806822,1762287806.822492,"DIR_INV=0"
1762287806822,1762287806.822947,"RATE_HZ=200"
1762287806823,1762287806.823018,"REWIND_CAL_IN=1.000"
1762287806876,1762287806.876716,"START received."
1762287806880,1762287806.880135,"=== PLAN (before motion) ==="
1762287806885,1762287806.885644,"Wheel dia=3.750 in, circ=0.98175 ft"
1762287806885,1762287806.885700,"steps/rev=200.0, steps/ft=203.72"
1762287806885,1762287806.885737,"Vpeak (ft/s)=6.000"
1762287806885,1762287806.885770,"Accel a (ft/s^2)=4.499"
1762287806885,1762287806.885817,"Decel d (ft/s^2)=4.499"
1762287806885,1762287806.885868,"Times: accel≈1.33s, cruise≈1.67s, decel≈1.33s, pause=10s, rewind≈30.00s, TOTAL≈44.33s"
1762287806886,1762287806.886199,"Rewind early-stop (in): 1.000"
1762287806886,1762287806.886236,"=== END PLAN ==="
1762287806886,1762287806.886287,"=== COUNTDOWN ==="
1762287806886,1762287806.886329,"5"
1762287807866,1762287807.866960,"4"
1762287809884,1762287809.884127,"WHISTLE!"
73716,1762287816.237027,"0.00000,73751"
77776,1762287820.310859,"18.00034,0.00000,0.00000,77806"
82386,1762287824.937727,"0.00000,0.00000,82411"
83756,1762287826.295142,"0.00000,83781"
84026,1762287826.575161,"0.00000,84051"
85406,1762287827.953585,"0.00000,85431"
87326,1762287829.893475,"0.00000,87366"
88446,1762287831.007894,"0.00000,88486"
90381,1762287832.927121,"0.00000,90401"
91476,1762287834.010970,"0.00000,91496"
96141,1762287838.706000,"0.00000,96171"
97241,1762287839.796799,"0.00000,97271"
98886,1762287841.425639,"0.00000,98901"
102866,1762287845.456528,"1.00000,0.00000,102896"
103431,1762287846.024246,"0.66268,-1.00000,0.00000,103466"
104131,1762287846.467002,"=== RUN END ==="
104131,1762287846.530739,"Type START to run again, or SHOW to view config."
