time_ms,time_ts,chatter
1762290508273,1762290508.273883,"-- Current Config --"
1762290508274,1762290508.274025,"MOTOR_STEP_DEG=1.800"
1762290508274,1762290508.274089,"WHEEL_DIAM_IN=3.750"
1762290508275,1762290508.275171,"ACCEL_FT=4.000"
1762290508275,1762290508.275500,"CRUISE_FT=10.000"
1762290508275,1762290508.275802,"DECEL_FT=4.000"
1762290508276,1762290508.276090,"VMAX_FPS=3.000"
1762290508276,1762290508.276123,"PAUSE_MS=10000"
1762290508276,1762290508.276148,"REWIND_TIME_S=30"
1762290508276,1762290508.276173,"DIR_INV=0"
1762290508276,1762290508.276197,"RATE_HZ=200"
1762290508276,1762290508.276743,"REWIND_CAL_IN=1.000"
1762290508329,1762290508.329774,"START received."
1762290508329,1762290508.329909,"=== PLAN (before motion) ==="
1762290508333,1762290508.333778,"Wheel dia=3.750 in, circ=0.98175 ft"
1762290508333,1762290508.333825,"steps/rev=200.0, steps/ft=203.72"
1762290508333,1762290508.333866,"Vpeak (ft/s)=3.000"
1762290508333,1762290508.333929,"Accel a (ft/s^2)=1.125"
1762290508333,1762290508.333991,"Decel d (ft/s^2)=1.125"
1762290508334,1762290508.334036,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762290508334,1762290508.334099,"Rewind early-stop (in): 1.000"
1762290508334,1762290508.334900,"=== END PLAN ==="
1762290508334,1762290508.334951,"=== COUNTDOWN ==="
1762290508335,1762290508.335489,"5"
1762290509327,1762290509.327839,"4"
1762290510324,1762290510.324377,"3"
1762290511338,1762290511.338312,"WHISTLE!"
15403,1762290514.480246,"0.07048,15423"
18333,1762290517.401349,"0.34667,18348"
19148,1762290518.245813,"0.73344,19183"
21033,1762290520.143497,"3.00000,0.00000,21068"
21313,1762290520.414789,"5.96903,3.00000,0.00000,21353"
21598,1762290520.672020,"0.00000,21623"
22663,1762290521.755258,"9.95983,3.00000,0.00000,22683"
24293,1762290523.387628,"2.66884,-1.97992,24323"
26198,1762290525.310619,"1.00000,-0.56695,26228"
28938,1762290528.037037,"0.00000,28963"
29483,1762290528.579406,"18.00034,0.00000,0.00000,29503"
30553,1762290529.666402,"0.00000,30583"
31948,1762290531.067140,"0.00000,0.00000,31983"
34188,1762290533.320672,"18.00034,0.00000,0.00000,34228"
35323,1762290534.424663,"0.00000,0.00000,35353"
38343,1762290537.475537,"0.00000,38378"
40843,1762290539.953186,"13.35668,-1.00000,0.00000,40873"
41663,1762290540.785189,"0.00000,41688"
42213,1762290541.332746,"1.00000,0.00000,42233"
42758,1762290541.867681,"1.00000,0.00000,42783"
44653,1762290543.774215,"0.00000,44673"
45983,1762290545.129933,"1.00000,0.00000,46018"
46553,1762290545.657384,"1.00000,0.00000,46568"
47083,1762290546.228565,"0.00000,47118"
48728,1762290547.842481,"0.00000,48743"
49798,1762290548.922620,"1.00000,0.00000,49828"
50338,1762290549.492863,"0.00000,50373"
53988,1762290553.057889,"1.00000,0.00000,54033"
54168,1762290553.059443,"=== RUN END ==="
54168,1762290553.106211,"Type START to run again, or SHOW to view config."
