time_ms,time_ts,chatter
1762284711478,1762284711.478286,"-- Current Config --"
1762284711478,1762284711.478508,"MOTOR_STEP_DEG=1.800"
1762284711479,1762284711.479642,"WHEEL_DIAM_IN=3.750"
1762284711480,1762284711.480232,"ACCEL_FT=4.000"
1762284711480,1762284711.480813,"CRUISE_FT=10.000"
1762284711482,1762284711.482233,"DECEL_FT=4.000"
1762284711482,1762284711.482322,"VMAX_FPS=3.000"
1762284711483,1762284711.483195,"PAUSE_MS=10000"
1762284711483,1762284711.483510,"REWIND_TIME_S=30"
1762284711483,1762284711.483804,"DIR_INV=0"
1762284711484,1762284711.484751,"RATE_HZ=200"
1762284711484,1762284711.484808,"REWIND_CAL_IN=1.000"
1762284711537,1762284711.537128,"START received."
1762284711537,1762284711.537772,"=== PLAN (before motion) ==="
1762284711541,1762284711.541995,"Wheel dia=3.750 in, circ=0.98175 ft"
1762284711542,1762284711.542346,"steps/rev=200.0, steps/ft=203.72"
1762284711542,1762284711.542687,"Vpeak (ft/s)=3.000"
1762284711543,1762284711.543027,"Accel a (ft/s^2)=1.125"
1762284711543,1762284711.543348,"Decel d (ft/s^2)=1.125"
1762284711543,1762284711.543657,"Times: accel≈2.67s, cruise≈3.33s, decel≈2.67s, pause=10s, rewind≈30.00s, TOTAL≈48.67s"
1762284711544,1762284711.544773,"Rewind early-stop (in): 1.000"
1762284711544,1762284711.544859,"=== END PLAN ==="
1762284711544,1762284711.544929,"=== COUNTDOWN ==="
1762284711544,1762284711.544988,"5"
1762284712540,1762284712.540527,"4"
1762284713541,1762284713.541114,"3"
1762284714540,1762284714.540204,"WHISTLE!"
1762284715543,1762284715.543603,"1"
1762284716752,1762284716.752957,"START t_ms=1931939, t_s=1931.94"
1937344,1762284722.210477,"1.44785,1937364"
1937609,1762284722.475258,"1.72275,1937639"
1940064,1762284724.942966,"3.00000,0.00000,1940094"
1942484,1762284727.341217,"1.51093,1942504"
1946059,1762284730.937506,"0.00000,1946079"
1947979,1762284732.880736,"0.00000,1948009"
1951034,1762284735.913766,"0.00000,0.00000,1951059"
1953189,1762284738.113296,"0.00000,0.00000,1953229"
1956239,1762284741.162978,"15.39380,-1.00000,0.00000,1956269"
1958199,1762284743.097825,"0.00000,1958219"
1958739,1762284743.635191,"12.88544,-1.00000,0.00000,1958769"
1959814,1762284744.721658,"0.00000,1959849"
1960644,1762284745.547231,"0.00000,1960659"
1961984,1762284746.895781,"0.00000,1962024"
1962529,1762284747.427384,"1.00000,0.00000,1962544"
1962789,1762284747.718618,"1.00000,0.00000,1962814"
1963884,1762284748.816000,"0.00000,1963929"
1965774,1762284750.681157,"1.00000,0.00000,1965789"
1966574,1762284751.490565,"1.00000,0.00000,1966604"
1966849,1762284751.763748,"0.00000,1966869"
1968494,1762284753.412435,"0.00000,1968514"
1968759,1762284753.687844,"1.00000,0.00000,1968789"
1970714,1762284755.667751,"0.83939,-1.00000,0.00000,1970754"
1970999,1762284755.949059,"0.55469,-1.00000,0.00000,1971039"
