time_ms,time_ts,chatter
1762288444108,1762288444.108122,"-- Current Config --"
1762288444108,1762288444.108269,"MOTOR_STEP_DEG=1.800"
1762288444108,1762288444.108354,"WHEEL_DIAM_IN=3.750"
1762288444111,1762288444.111152,"ACCEL_FT=4.000"
1762288444111,1762288444.111551,"CRUISE_FT=10.000"
1762288444111,1762288444.111749,"DECEL_FT=4.000"
1762288444112,1762288444.112189,"VMAX_FPS=1.500"
1762288444112,1762288444.112253,"PAUSE_MS=10000"
1762288444112,1762288444.112292,"REWIND_TIME_S=30"
1762288444112,1762288444.112618,"DIR_INV=0"
1762288444112,1762288444.112669,"RATE_HZ=200"
1762288444112,1762288444.112704,"REWIND_CAL_IN=1.000"
1762288444165,1762288444.165255,"START received."
1762288444165,1762288444.165905,"=== PLAN (before motion) ==="
1762288444169,1762288444.169042,"Wheel dia=3.750 in, circ=0.98175 ft"
1762288444169,1762288444.169454,"steps/rev=200.0, steps/ft=203.72"
1762288444170,1762288444.170126,"Vpeak (ft/s)=1.500"
1762288444170,1762288444.170325,"Accel a (ft/s^2)=0.281"
1762288444171,1762288444.171611,"Decel d (ft/s^2)=0.281"
1762288444171,1762288444.171705,"Times: accel≈5.33s, cruise≈6.67s, decel≈5.33s, pause=10s, rewind≈30.00s, TOTAL≈57.33s"
1762288444174,1762288444.174411,"Rewind early-stop (in): 1.000"
1762288444174,1762288444.174943,"=== END PLAN ==="
1762288444174,1762288444.174989,"=== COUNTDOWN ==="
1762288444175,1762288444.175036,"5"
1762288446159,1762288446.159645,"3"
1762288447173,1762288447.173820,"WHISTLE!"
1762288448164,1762288448.164819,"1"
1762288449391,1762288449.391123,"START t_ms=356266, t_s=356.27"
360640,1762288453.822354,"0.05956,360670"
362010,1762288455.167493,"0.85903,0.28263,0.10547,362036"
362540,1762288455.697890,"0.34422,0.13322,362565"
363070,1762288456.254379,"0.17116,363100"
363625,1762288456.784793,"0.22177,363650"
364675,1762288457.851301,"0.35464,364700"
366305,1762288459.468995,"0.00000,366330"
368475,1762288461.659698,"1.50000,0.00000,368495"
371765,1762288464.964072,"0.00000,371795"
378675,1762288471.882357,"0.00000,378710"
380885,1762288474.090847,"0.00000,0.00000,380925"
381170,1762288474.368907,"0.00000,0.00000,381185"
381430,1762288474.629707,"0.00000,0.00000,381465"
382245,1762288475.452708,"0.00000,0.00000,382275"
383620,1762288476.817855,"0.00000,0.00000,383645"
384985,1762288478.219935,"0.00000,385015"
385830,1762288479.062764,"0.00000,0.00000,385875"
387475,1762288480.684781,"0.00000,387490"
389170,1762288482.389150,"1.00000,0.00000,389205"
392780,1762288486.025747,"0.00000,392820"
396210,1762288489.443611,"8.21232,-1.00000,0.00000,396235"
398195,1762288491.414721,"6.20955,-1.00000,0.00000,398225"
399020,1762288492.259100,"1.00000,0.00000,399055"
400950,1762288494.174482,"0.00000,400965"
402050,1762288495.289232,"0.00000,402085"
403435,1762288496.676533,"0.00000,403470"
403715,1762288496.947215,"0.00000,403740"
404410,1762288497.419321,"=== RUN END ==="
404410,1762288497.490441,"Type START to run again, or SHOW to view config."
